,pysentimentr_nrc,pysentimentr_nrc_rstd,pysentimentr_nrc_rzstd,pysentimentr_nrc_smalowess_rzstd
33,-1.0,-1.0,-0.9640333046865615,-0.0016177492843873977
34,1.0,1.0,0.8755318865514016,-0.001656173091650857
35,0.0,0.0,-0.04425070906757987,-0.0016944448681742857
36,-1.0,-1.0,-0.9640333046865615,-0.0017325644323434035
37,-2.0,-2.0,-1.8838159003055428,-0.0017705316023107055
38,-1.0,-1.0,-0.9640333046865615,-0.0018083461958594688
39,0.0,0.0,-0.04425070906757987,-0.0018460080303654817
40,0.0,0.0,-0.04425070906757987,-0.001883516922831945
41,1.0,1.0,0.8755318865514016,-0.0019208726899011231
42,0.0,0.0,-0.04425070906757987,-0.0019580751478156795
43,0.0,0.0,-0.04425070906757987,-0.001995124112410441
44,1.0,1.0,0.8755318865514016,-0.0020320193991152603
45,2.0,2.0,1.795314482170383,-0.002068760822957748
46,-2.0,-2.0,-1.8838159003055428,-0.002105348198568169
47,3.0,3.0,2.715097077789365,-0.002141781340191497
48,1.0,1.0,0.8755318865514016,-0.0021780600617454368
49,-1.0,-1.0,-0.9640333046865615,-0.0022141841770172027
50,-2.0,-2.0,-1.8838159003055428,-0.002250153499694484
51,0.0,0.0,-0.04425070906757987,-0.0022859678431972584
52,0.0,0.0,-0.04425070906757987,-0.0023216270206531642
53,1.0,1.0,0.8755318865514016,-0.002357130844923154
54,-2.0,-2.0,-1.8838159003055428,-0.002392479128629496
55,1.0,1.0,0.8755318865514016,-0.002427671684186316
56,0.0,0.0,-0.04425070906757987,-0.0024627083238318984
57,0.0,0.0,-0.04425070906757987,-0.0024975888597392098
58,0.0,0.0,-0.04425070906757987,-0.0025323131046018402
59,-2.0,-2.0,-1.8838159003055428,-0.0025668808727439024
60,-4.0,-4.0,-3.723381091543506,-0.0026012919807737807
61,1.0,1.0,0.8755318865514016,-0.0026355462489906145
62,4.0,4.0,3.634879673408346,-0.002669643501811596
63,1.0,1.0,0.8755318865514016,-0.002703583567870597
64,-2.0,-2.0,-1.8838159003055428,-0.0027373662803014277
65,1.0,1.0,0.8755318865514016,-0.0027709914775703916
66,0.0,0.0,-0.04425070906757987,-0.002804459003760888
67,-1.0,-1.0,-0.9640333046865615,-0.0028377687084918677
68,1.0,1.0,0.8755318865514016,-0.0028709204462874015
69,0.0,0.0,-0.04425070906757987,-0.002903914076318207
70,0.0,0.0,-0.04425070906757987,-0.0029367494618022473
71,-2.0,-2.0,-1.8838159003055428,-0.0029694264697616678
72,1.0,1.0,0.8755318865514016,-0.0030019449704614272
73,-1.0,-1.0,-0.9640333046865615,-0.0030343048376745138
74,-1.0,-1.0,-0.9640333046865615,-0.003066505950309851
75,1.0,1.0,0.8755318865514016,-0.003098548193569284
76,2.0,2.0,1.795314482170383,-0.0031304314592262347
77,0.0,0.0,-0.04425070906757987,-0.0031621556457233505
78,2.0,2.0,1.795314482170383,-0.003193720658269406
79,0.0,0.0,-0.04425070906757987,-0.0032251264089366415
80,0.0,0.0,-0.04425070906757987,-0.00325637281675685
81,0.0,0.0,-0.04425070906757987,-0.003287459807817591
82,1.0,1.0,0.8755318865514016,-0.003318387315357881
83,-1.0,-1.0,-0.9640333046865615,-0.003349155279863326
84,0.0,0.0,-0.04425070906757987,-0.0033797636498456873
85,1.0,1.0,0.8755318865514016,-0.003410212384677109
86,1.0,1.0,0.8755318865514016,-0.0034405014550304923
87,0.0,0.0,-0.04425070906757987,-0.0034706308412961427
88,1.0,1.0,0.8755318865514016,-0.0035006005319621974
89,0.0,0.0,-0.04425070906757987,-0.003530410523361174
90,0.0,0.0,-0.04425070906757987,-0.0035600608197623026
91,0.0,0.0,-0.04425070906757987,-0.0035895514334635947
92,-1.0,-1.0,-0.9640333046865615,-0.0036188823848828755
93,-1.0,-1.0,-0.9640333046865615,-0.003648053702648806
94,-2.0,-2.0,-1.8838159003055428,-0.003677065423523192
95,1.0,1.0,0.8755318865514016,-0.003705917591651913
96,-1.0,-1.0,-0.9640333046865615,-0.0037346102576578987
97,-1.0,-1.0,-0.9640333046865615,-0.0037631434779125976
98,1.0,1.0,0.8755318865514016,-0.0037915173144619334
99,1.0,1.0,0.8755318865514016,-0.0038197318352765275
100,0.0,0.0,-0.04425070906757987,-0.003847787114987258
101,0.0,0.0,-0.04425070906757987,-0.0038756832351356687
102,0.0,0.0,-0.04425070906757987,-0.0039034202844246695
103,0.0,0.0,-0.04425070906757987,-0.003930998359773948
104,1.0,1.0,0.8755318865514016,-0.0039584175686473025
105,1.0,1.0,0.8755318865514016,-0.003985678032658998
106,1.0,1.0,0.8755318865514016,-0.004012779888533926
107,-1.0,-1.0,-0.9640333046865615,-0.004039723288547935
108,-1.0,-1.0,-0.9640333046865615,-0.004066508400676728
109,1.0,1.0,0.8755318865514016,-0.004093135408646486
110,1.0,1.0,0.8755318865514016,-0.0041196045119849065
111,0.0,0.0,-0.04425070906757987,-0.004145915925981645
112,1.0,1.0,0.8755318865514016,-0.004172069881467409
113,-1.0,-1.0,-0.9640333046865615,-0.004198066625132157
114,-1.0,-1.0,-0.9640333046865615,-0.0042239064196634155
115,1.0,1.0,0.8755318865514016,-0.004249589543868808
116,0.0,0.0,-0.04425070906757987,-0.0042751162930163445
117,0.0,0.0,-0.04425070906757987,-0.004300486978881378
118,0.0,0.0,-0.04425070906757987,-0.004325701929332038
119,0.0,0.0,-0.04425070906757987,-0.004350761487504818
120,0.0,0.0,-0.04425070906757987,-0.004375666011162794
121,1.0,1.0,0.8755318865514016,-0.004400415872207412
122,-1.0,-1.0,-0.9640333046865615,-0.004425011456629301
123,0.0,0.0,-0.04425070906757987,-0.00444945316477695
124,1.0,1.0,0.8755318865514016,-0.0044737414122399425
125,1.0,1.0,0.8755318865514016,-0.0044978766301952446
126,-1.0,-1.0,-0.9640333046865615,-0.0045218592657993405
127,0.0,0.0,-0.04425070906757987,-0.004545689782323122
128,0.0,0.0,-0.04425070906757987,-0.004569368659199355
129,0.0,0.0,-0.04425070906757987,-0.004592896392070859
130,0.0,0.0,-0.04425070906757987,-0.0046162734927582445
131,1.0,1.0,0.8755318865514016,-0.004639500489135068
132,0.0,0.0,-0.04425070906757987,-0.0046625779257358675
133,2.0,2.0,1.795314482170383,-0.004685506364166006
134,1.0,1.0,0.8755318865514016,-0.004708286383195393
135,0.0,0.0,-0.04425070906757987,-0.00473091857883687
136,1.0,1.0,0.8755318865514016,-0.004753403564546158
137,1.0,1.0,0.8755318865514016,-0.004775741971323993
138,2.0,2.0,1.795314482170383,-0.004797934447876965
139,0.0,0.0,-0.04425070906757987,-0.004819981660719692
140,1.0,1.0,0.8755318865514016,-0.004841884294069929
141,1.0,1.0,0.8755318865514016,-0.004863643049668362
142,1.0,1.0,0.8755318865514016,-0.004885258646686272
143,2.0,2.0,1.795314482170383,-0.004906731822062019
144,2.0,2.0,1.795314482170383,-0.004928063330449287
145,-1.0,-1.0,-0.9640333046865615,-0.004949253943783113
146,0.0,0.0,-0.04425070906757987,-0.0049703044508045266
147,0.0,0.0,-0.04425070906757987,-0.00499121565714182
148,0.0,0.0,-0.04425070906757987,-0.005011988385189327
149,-1.0,-1.0,-0.9640333046865615,-0.00503262347430872
150,0.0,0.0,-0.04425070906757987,-0.0050531217807624615
151,0.0,0.0,-0.04425070906757987,-0.005073484177238833
152,0.0,0.0,-0.04425070906757987,-0.005093711552767261
153,0.0,0.0,-0.04425070906757987,-0.005113804811807004
154,0.0,0.0,-0.04425070906757987,-0.0051337648737990885
155,0.0,0.0,-0.04425070906757987,-0.00515359267213108
156,0.0,0.0,-0.04425070906757987,-0.005173289152906865
157,1.0,1.0,0.8755318865514016,-0.0051928552741103496
158,1.0,1.0,0.8755318865514016,-0.005212292004725578
159,0.0,0.0,-0.04425070906757987,-0.005231600323575711
160,1.0,1.0,0.8755318865514016,-0.005250781218661263
161,0.0,0.0,-0.04425070906757987,-0.005269835685692732
162,-1.0,-1.0,-0.9640333046865615,-0.005288764728219062
163,0.0,0.0,-0.04425070906757987,-0.005307569357622364
164,0.0,0.0,-0.04425070906757987,-0.005326250592187749
165,0.0,0.0,-0.04425070906757987,-0.005344809455517699
166,0.0,0.0,-0.04425070906757987,-0.005363246976648965
167,-1.0,-1.0,-0.9640333046865615,-0.0053815641901737545
168,-1.0,-1.0,-0.9640333046865615,-0.005399762136231527
169,-1.0,-1.0,-0.9640333046865615,-0.0054178418604994075
170,0.0,0.0,-0.04425070906757987,-0.005435804414055991
171,0.0,0.0,-0.04425070906757987,-0.005453650852988855
172,-1.0,-1.0,-0.9640333046865615,-0.005471382238891797
173,0.0,0.0,-0.04425070906757987,-0.00548899963949207
174,0.0,0.0,-0.04425070906757987,-0.005506504128641398
175,0.0,0.0,-0.04425070906757987,-0.005523896785924651
176,1.0,1.0,0.8755318865514016,-0.005541178696901375
177,0.0,0.0,-0.04425070906757987,-0.005558350952471813
178,1.0,1.0,0.8755318865514016,-0.005575414647635518
179,0.0,0.0,-0.04425070906757987,-0.005592370880754417
180,1.0,1.0,0.8755318865514016,-0.005609220753419718
181,0.0,0.0,-0.04425070906757987,-0.005625965370322612
182,0.0,0.0,-0.04425070906757987,-0.005642605838459432
183,2.0,2.0,1.795314482170383,-0.005659143265293324
184,0.0,0.0,-0.04425070906757987,-0.005675578756706163
185,0.0,0.0,-0.04425070906757987,-0.005691913416620407
186,0.0,0.0,-0.04425070906757987,-0.005708148347343572
187,0.0,0.0,-0.04425070906757987,-0.005724284649852833
188,-1.0,-1.0,-0.9640333046865615,-0.0057403234235360425
189,0.0,0.0,-0.04425070906757987,-0.005756265766015986
190,0.0,0.0,-0.04425070906757987,-0.005772112772773826
191,0.0,0.0,-0.04425070906757987,-0.005787865536790962
192,2.0,2.0,1.795314482170383,-0.0058035251483976175
193,1.0,1.0,0.8755318865514016,-0.005819092695012693
194,1.0,1.0,0.8755318865514016,-0.00583456926100451
195,-1.0,-1.0,-0.9640333046865615,-0.005849955927507013
196,0.0,0.0,-0.04425070906757987,-0.005865253772532799
197,-1.0,-1.0,-0.9640333046865615,-0.005880463870986835
198,-2.0,-2.0,-1.8838159003055428,-0.005895587294629615
199,1.0,1.0,0.8755318865514016,-0.005910625111948868
200,0.0,0.0,-0.04425070906757987,-0.005925578387757601
201,1.0,1.0,0.8755318865514016,-0.0059404481830613145
202,3.0,3.0,2.715097077789365,-0.005955235555015057
203,2.0,2.0,1.795314482170383,-0.005969941556845484
204,0.0,0.0,-0.04425070906757987,-0.005984567237668528
205,0.0,0.0,-0.04425070906757987,-0.005999113642441955
206,0.0,0.0,-0.04425070906757987,-0.006013581812019827
207,1.0,1.0,0.8755318865514016,-0.006027972782974906
208,3.0,3.0,2.715097077789365,-0.006042287587375457
209,2.0,2.0,1.795314482170383,-0.00605652725257869
210,0.0,0.0,-0.04425070906757987,-0.006070692801137718
211,2.0,2.0,1.795314482170383,-0.006084785250724192
212,0.0,0.0,-0.04425070906757987,-0.006098805614062716
213,0.0,0.0,-0.04425070906757987,-0.006112754898874827
214,1.0,1.0,0.8755318865514016,-0.006126634107868323
215,3.0,3.0,2.715097077789365,-0.006140444238866933
216,1.0,1.0,0.8755318865514016,-0.006154186285020239
217,1.0,1.0,0.8755318865514016,-0.006167861234843199
218,1.0,1.0,0.8755318865514016,-0.0061814700723149575
219,1.0,1.0,0.8755318865514016,-0.0061950137768176285
220,1.0,1.0,0.8755318865514016,-0.006208493322953219
221,0.0,0.0,-0.04425070906757987,-0.006221909680598218
222,1.0,1.0,0.8755318865514016,-0.006235263814878162
223,1.0,1.0,0.8755318865514016,-0.006248556686061432
224,-1.0,-1.0,-0.9640333046865615,-0.006261789249333077
225,0.0,0.0,-0.04425070906757987,-0.006274962454684616
226,-1.0,-1.0,-0.9640333046865615,-0.006288077246881435
227,0.0,0.0,-0.04425070906757987,-0.0063011345655080995
228,0.0,0.0,-0.04425070906757987,-0.006314135344776724
229,0.0,0.0,-0.04425070906757987,-0.006327080513379607
230,1.0,1.0,0.8755318865514016,-0.00633997099425392
231,1.0,1.0,0.8755318865514016,-0.006352807704422795
232,0.0,0.0,-0.04425070906757987,-0.006365591555121088
233,0.0,0.0,-0.04425070906757987,-0.006378323451713428
234,0.0,0.0,-0.04425070906757987,-0.006391004293375289
235,0.0,0.0,-0.04425070906757987,-0.006403634972972881
236,-1.0,-1.0,-0.9640333046865615,-0.006416216377051394
237,-1.0,-1.0,-0.9640333046865615,-0.00642874938566651
238,0.0,0.0,-0.04425070906757987,-0.006441234872291014
239,0.0,0.0,-0.04425070906757987,-0.006453673703778716
240,1.0,1.0,0.8755318865514016,-0.006466066740112119
241,2.0,2.0,1.795314482170383,-0.006478414834276526
242,0.0,0.0,-0.04425070906757987,-0.006490718832236982
243,0.0,0.0,-0.04425070906757987,-0.006502979572835497
244,0.0,0.0,-0.04425070906757987,-0.006515197887594738
245,-2.0,-2.0,-1.8838159003055428,-0.006527374600537529
246,1.0,1.0,0.8755318865514016,-0.0065395105281210175
247,0.0,0.0,-0.04425070906757987,-0.006551606479391761
248,0.0,0.0,-0.04425070906757987,-0.006563663256061491
249,1.0,1.0,0.8755318865514016,-0.0065756816523962385
250,1.0,1.0,0.8755318865514016,-0.006587662455007223
251,0.0,0.0,-0.04425070906757987,-0.0065996064428679
252,0.0,0.0,-0.04425070906757987,-0.00661151438738
253,1.0,1.0,0.8755318865514016,-0.006623387052385994
254,2.0,2.0,1.795314482170383,-0.006635225194533779
255,1.0,1.0,0.8755318865514016,-0.006647029563594055
256,0.0,0.0,-0.04425070906757987,-0.006658800902005931
257,0.0,0.0,-0.04425070906757987,-0.006670539944643888
258,0.0,0.0,-0.04425070906757987,-0.006682247418695524
259,0.0,0.0,-0.04425070906757987,-0.006693924043590357
260,0.0,0.0,-0.04425070906757987,-0.006705570531089004
261,0.0,0.0,-0.04425070906757987,-0.006717187585210307
262,-1.0,-1.0,-0.9640333046865615,-0.0067287759021035344
263,1.0,1.0,0.8755318865514016,-0.006740336169918029
264,0.0,0.0,-0.04425070906757987,-0.0067518690686708535
265,0.0,0.0,-0.04425070906757987,-0.00676337527030023
266,-1.0,-1.0,-0.9640333046865615,-0.006774855439284652
267,-1.0,-1.0,-0.9640333046865615,-0.006786310232701168
268,0.0,0.0,-0.04425070906757987,-0.0067977403000943366
269,1.0,1.0,0.8755318865514016,-0.0068091462834139185
270,0.0,0.0,-0.04425070906757987,-0.006820528817240083
271,1.0,1.0,0.8755318865514016,-0.006831888529099912
272,0.0,0.0,-0.04425070906757987,-0.006843226039725629
273,-2.0,-2.0,-1.8838159003055428,-0.006854541963003393
274,1.0,1.0,0.8755318865514016,-0.006865836905764629
275,0.0,0.0,-0.04425070906757987,-0.006877111467339358
276,0.0,0.0,-0.04425070906757987,-0.006888366239265735
277,0.0,0.0,-0.04425070906757987,-0.006899601804850774
278,1.0,1.0,0.8755318865514016,-0.006910818738949166
279,0.0,0.0,-0.04425070906757987,-0.006922017607813209
280,-1.0,-1.0,-0.9640333046865615,-0.006933198968940942
281,-1.0,-1.0,-0.9640333046865615,-0.006944363370995059
282,0.0,0.0,-0.04425070906757987,-0.006955511353868304
283,-1.0,-1.0,-0.9640333046865615,-0.006966643448380163
284,0.0,0.0,-0.04425070906757987,-0.006977760176336818
285,0.0,0.0,-0.04425070906757987,-0.0069888620504448065
286,0.0,0.0,-0.04425070906757987,-0.006999949574149078
287,-1.0,-1.0,-0.9640333046865615,-0.007011023241468455
288,-1.0,-1.0,-0.9640333046865615,-0.007022083536621964
289,-1.0,-1.0,-0.9640333046865615,-0.007033130933025898
290,0.0,0.0,-0.04425070906757987,-0.007044165892840435
291,-1.0,-1.0,-0.9640333046865615,-0.0070551888665355495
292,-2.0,-2.0,-1.8838159003055428,-0.007066200292576622
293,2.0,2.0,1.795314482170383,-0.007077200596898876
294,0.0,0.0,-0.04425070906757987,-0.007088190192246587
295,0.0,0.0,-0.04425070906757987,-0.007099169477854206
296,0.0,0.0,-0.04425070906757987,-0.007110138839221393
297,0.0,0.0,-0.04425070906757987,-0.007121098647883136
298,-1.0,-1.0,-0.9640333046865615,-0.0071320492611343855
299,1.0,1.0,0.8755318865514016,-0.007142991021622974
300,2.0,2.0,1.795314482170383,-0.007153924257061617
301,0.0,0.0,-0.04425070906757987,-0.007164849279975905
302,0.0,0.0,-0.04425070906757987,-0.0071757663874479375
303,0.0,0.0,-0.04425070906757987,-0.007186675860854362
304,-1.0,-1.0,-0.9640333046865615,-0.007197577965599712
305,2.0,2.0,1.795314482170383,-0.007208472950885615
306,0.0,0.0,-0.04425070906757987,-0.007219361049560329
307,0.0,0.0,-0.04425070906757987,-0.0072302424776747335
308,0.0,0.0,-0.04425070906757987,-0.007241117434002846
309,1.0,1.0,0.8755318865514016,-0.007251986099742746
310,0.0,0.0,-0.04425070906757987,-0.007262848638360885
311,-1.0,-1.0,-0.9640333046865615,-0.007273705195251677
312,-1.0,-1.0,-0.9640333046865615,-0.007284555897144308
313,0.0,0.0,-0.04425070906757987,-0.007295400851705308
314,-3.0,-3.0,-2.803598495924524,-0.0073062401472026575
315,1.0,1.0,0.8755318865514016,-0.00731707385216252
316,0.0,0.0,-0.04425070906757987,-0.007327902015018075
317,-1.0,-1.0,-0.9640333046865615,-0.0073387246637513365
318,0.0,0.0,-0.04425070906757987,-0.007349541805526173
319,1.0,1.0,0.8755318865514016,-0.007360353426346011
320,3.0,3.0,2.715097077789365,-0.007371159490769371
321,1.0,1.0,0.8755318865514016,-0.007381959941454902
322,2.0,2.0,1.795314482170383,-0.007392754698898024
323,1.0,1.0,0.8755318865514016,-0.007403543661209016
324,0.0,0.0,-0.04425070906757987,-0.00741432670382984
325,-1.0,-1.0,-0.9640333046865615,-0.0074251036795293605
326,-1.0,-1.0,-0.9640333046865615,-0.007435874418339782
327,-1.0,-1.0,-0.9640333046865615,-0.007446638727304789
328,0.0,0.0,-0.04425070906757987,-0.007457396389624062
329,3.0,3.0,2.715097077789365,-0.007468147163952861
330,1.0,1.0,0.8755318865514016,-0.007478890783992274
331,0.0,0.0,-0.04425070906757987,-0.00748962695766148
332,0.0,0.0,-0.04425070906757987,-0.0075003553663609175
333,4.0,4.0,3.634879673408346,-0.007511075664463189
334,1.0,1.0,0.8755318865514016,-0.0075217874789458615
335,0.0,0.0,-0.04425070906757987,-0.00753249040889967
336,0.0,0.0,-0.04425070906757987,-0.007543184025077127
337,-1.0,-1.0,-0.9640333046865615,-0.007553867869706739
338,2.0,2.0,1.795314482170383,-0.007564541456135629
339,-1.0,-1.0,-0.9640333046865615,-0.007575204268702978
340,0.0,0.0,-0.04425070906757987,-0.007585855762338666
341,0.0,0.0,-0.04425070906757987,-0.007596495362226415
342,1.0,1.0,0.8755318865514016,-0.007607122463337582
343,0.0,0.0,-0.04425070906757987,-0.007617736430089723
344,1.0,1.0,0.8755318865514016,-0.0076283365957972365
345,0.0,0.0,-0.04425070906757987,-0.007638922262040701
346,-1.0,-1.0,-0.9640333046865615,-0.0076494926980211885
347,5.0,5.0,4.554662269027328,-0.007660047139830932
348,-1.0,-1.0,-0.9640333046865615,-0.0076705847894423
349,-1.0,-1.0,-0.9640333046865615,-0.007681104813745626
350,1.0,1.0,0.8755318865514016,-0.007691606344007068
351,4.0,4.0,3.634879673408346,-0.007702088475253283
352,0.0,0.0,-0.04425070906757987,-0.00771255026592389
353,0.0,0.0,-0.04425070906757987,-0.007722990737751257
354,0.0,0.0,-0.04425070906757987,-0.007733408875129502
355,-1.0,-1.0,-0.9640333046865615,-0.007743803624398103
356,-2.0,-2.0,-1.8838159003055428,-0.007754173893264543
357,-1.0,-1.0,-0.9640333046865615,-0.007764518549737688
358,4.0,4.0,3.634879673408346,-0.0077748364211154865
359,-1.0,-1.0,-0.9640333046865615,-0.007785126292872813
360,-2.0,-2.0,-1.8838159003055428,-0.007795386908055685
361,1.0,1.0,0.8755318865514016,-0.007805616966745974
362,0.0,0.0,-0.04425070906757987,-0.007815815125196367
363,-1.0,-1.0,-0.9640333046865615,-0.007825979994781941
364,-1.0,-1.0,-0.9640333046865615,-0.00783611014060651
365,-2.0,-2.0,-1.8838159003055428,-0.00784620408000765
366,1.0,1.0,0.8755318865514016,-0.007856260281112956
367,-1.0,-1.0,-0.9640333046865615,-0.007866277161655163
368,1.0,1.0,0.8755318865514016,-0.007876253087903438
369,1.0,1.0,0.8755318865514016,-0.007886186373789253
370,1.0,1.0,0.8755318865514016,-0.007896075279786608
371,0.0,0.0,-0.04425070906757987,-0.00790591801168798
372,0.0,0.0,-0.04425070906757987,-0.00791571271950839
373,0.0,0.0,-0.04425070906757987,-0.00792545749684489
374,4.0,4.0,3.634879673408346,-0.007935150379823216
375,1.0,1.0,0.8755318865514016,-0.007944789346114506
376,1.0,1.0,0.8755318865514016,-0.0079543723138509
377,1.0,1.0,0.8755318865514016,-0.007963897141069456
378,0.0,0.0,-0.04425070906757987,-0.007973361624885798
379,1.0,1.0,0.8755318865514016,-0.007982763500278215
380,-2.0,-2.0,-1.8838159003055428,-0.007992100439042492
381,0.0,0.0,-0.04425070906757987,-0.008001370048235645
382,0.0,0.0,-0.04425070906757987,-0.008010569867896892
383,2.0,2.0,1.795314482170383,-0.008019697369297942
384,0.0,0.0,-0.04425070906757987,-0.008028749953254763
385,0.0,0.0,-0.04425070906757987,-0.008037724948116545
386,2.0,2.0,1.795314482170383,-0.00804661960799341
387,1.0,1.0,0.8755318865514016,-0.008055431111041528
388,0.0,0.0,-0.04425070906757987,-0.008064156557714168
389,2.0,2.0,1.795314482170383,-0.008072792968885672
390,1.0,1.0,0.8755318865514016,-0.008081337283317617
391,1.0,1.0,0.8755318865514016,-0.008089786354321074
392,1.0,1.0,0.8755318865514016,-0.008098136947315033
393,0.0,0.0,-0.04425070906757987,-0.008106385737306043
394,-1.0,-1.0,-0.9640333046865615,-0.00811452930698535
395,-1.0,-1.0,-0.9640333046865615,-0.008122564144592864
396,-1.0,-1.0,-0.9640333046865615,-0.008130486641252538
397,0.0,0.0,-0.04425070906757987,-0.008138293088758195
398,0.0,0.0,-0.04425070906757987,-0.0081459796776879
399,0.0,0.0,-0.04425070906757987,-0.008153542495301756
400,0.0,0.0,-0.04425070906757987,-0.008160977523358785
401,0.0,0.0,-0.04425070906757987,-0.008168280635855174
402,-1.0,-1.0,-0.9640333046865615,-0.0081754475965433
403,0.0,0.0,-0.04425070906757987,-0.008182474056655393
404,0.0,0.0,-0.04425070906757987,-0.008189355552704424
405,-1.0,-1.0,-0.9640333046865615,-0.008196087504300446
406,-2.0,-2.0,-1.8838159003055428,-0.008202665212063818
407,-1.0,-1.0,-0.9640333046865615,-0.008209083855868878
408,-2.0,-2.0,-1.8838159003055428,-0.00821533849308368
409,-1.0,-1.0,-0.9640333046865615,-0.008221424056337212
410,0.0,0.0,-0.04425070906757987,-0.008227335351501691
411,-1.0,-1.0,-0.9640333046865615,-0.008233067055833331
412,-2.0,-2.0,-1.8838159003055428,-0.008238613716067513
413,0.0,0.0,-0.04425070906757987,-0.00824396974612466
414,-1.0,-1.0,-0.9640333046865615,-0.008249129425162535
415,-1.0,-1.0,-0.9640333046865615,-0.008254086896046205
416,-1.0,-1.0,-0.9640333046865615,-0.008258836163872896
417,0.0,0.0,-0.04425070906757987,-0.008263371094866743
418,0.0,0.0,-0.04425070906757987,-0.008267685415454291
419,1.0,1.0,0.8755318865514016,-0.008271772711379874
420,-2.0,-2.0,-1.8838159003055428,-0.008275626427729716
421,0.0,0.0,-0.04425070906757987,-0.008279239869082659
422,-2.0,-2.0,-1.8838159003055428,-0.008282606199920963
423,0.0,0.0,-0.04425070906757987,-0.008285718445389363
424,-1.0,-1.0,-0.9640333046865615,-0.008288569492388162
425,0.0,0.0,-0.04425070906757987,-0.008291152091637244
426,0.0,0.0,-0.04425070906757987,-0.008293458860594932
427,0.0,0.0,-0.04425070906757987,-0.008295482286490397
428,1.0,1.0,0.8755318865514016,-0.008297214729694077
429,0.0,0.0,-0.04425070906757987,-0.008298648427973336
430,2.0,2.0,1.795314482170383,-0.008299775501509172
431,-1.0,-1.0,-0.9640333046865615,-0.008300587958981167
432,0.0,0.0,-0.04425070906757987,-0.008301077703792206
433,2.0,2.0,1.795314482170383,-0.00830123654192816
434,1.0,1.0,0.8755318865514016,-0.008301056191627873
435,3.0,3.0,2.715097077789365,-0.008300528294267669
436,1.0,1.0,0.8755318865514016,-0.008299644426889592
437,0.0,0.0,-0.04425070906757987,-0.008298396115778144
438,1.0,1.0,0.8755318865514016,-0.008296774851809772
439,0.0,0.0,-0.04425070906757987,-0.008294772107727097
440,0.0,0.0,-0.04425070906757987,-0.008292379357389008
441,1.0,1.0,0.8755318865514016,-0.008289588097056839
442,-1.0,-1.0,-0.9640333046865615,-0.008286389869246352
443,0.0,0.0,-0.04425070906757987,-0.008282776289306574
444,0.0,0.0,-0.04425070906757987,-0.00827873907507843
445,1.0,1.0,0.8755318865514016,-0.008274270079743677
446,4.0,4.0,3.634879673408346,-0.008269361327995483
447,1.0,1.0,0.8755318865514016,-0.008264005055570334
448,0.0,0.0,-0.04425070906757987,-0.008258193752638114
449,0.0,0.0,-0.04425070906757987,-0.008251920211446875
450,0.0,0.0,-0.04425070906757987,-0.008245177578654336
451,1.0,1.0,0.8755318865514016,-0.008227832941691405
452,-1.0,-1.0,-0.9640333046865615,-0.008210401426660954
453,-1.0,-1.0,-0.9640333046865615,-0.008192881758420971
454,0.0,0.0,-0.04425070906757987,-0.008175272637099665
455,0.0,0.0,-0.04425070906757987,-0.008157572731386013
456,-2.0,-2.0,-1.8838159003055428,-0.008139780670136855
