,hinglish,hinglish_rstd,hinglish_rzstd,hinglish_smalowess_rzstd
60,1,0.5,0.3041517800504357,0.08597572983768065
61,2,1.0,1.4300250700935133,0.08603747348723405
62,2,1.0,1.4300250700935133,0.08609922995076925
63,1,0.5,0.3041517800504357,0.08616099908459947
64,0,0.0,-0.8217215099926422,0.0862227807401579
65,2,1.0,1.4300250700935133,0.08628457476419586
66,0,0.0,-0.8217215099926422,0.08634638099915387
67,0,0.0,-0.8217215099926422,0.08640819928356346
68,2,1.0,1.4300250700935133,0.08647002945248837
69,2,1.0,1.4300250700935133,0.08653187133780216
70,0,0.0,-0.8217215099926422,0.08659372476781638
71,0,0.0,-0.8217215099926422,0.08665558956701865
72,0,0.0,-0.8217215099926422,0.08671746555559044
73,0,0.0,-0.8217215099926422,0.08677935254902915
74,0,0.0,-0.8217215099926422,0.0868412503582861
75,1,0.5,0.3041517800504357,0.0869031587898373
76,0,0.0,-0.8217215099926422,0.08696507764598707
77,2,1.0,1.4300250700935133,0.08702700672527915
78,0,0.0,-0.8217215099926422,0.08708894582284275
79,0,0.0,-0.8217215099926422,0.0871508947304785
80,1,0.5,0.3041517800504357,0.08721285323702509
81,0,0.0,-0.8217215099926422,0.08727482112864271
82,0,0.0,-0.8217215099926422,0.08733679818852802
83,0,0.0,-0.8217215099926422,0.08739878419719244
84,0,0.0,-0.8217215099926422,0.08746077893274733
85,2,1.0,1.4300250700935133,0.08752278217061484
86,1,0.5,0.3041517800504357,0.08758479368362652
87,2,1.0,1.4300250700935133,0.08764681324173547
88,2,1.0,1.4300250700935133,0.08770884061229663
89,0,0.0,-0.8217215099926422,0.0877708755603468
90,0,0.0,-0.8217215099926422,0.08783291784813976
91,0,0.0,-0.8217215099926422,0.08789496723469468
92,0,0.0,-0.8217215099926422,0.08795702347605763
93,0,0.0,-0.8217215099926422,0.08801908632575725
94,1,0.5,0.3041517800504357,0.0880811555352686
95,0,0.0,-0.8217215099926422,0.08814323085448696
96,0,0.0,-0.8217215099926422,0.08820531203210227
97,0,0.0,-0.8217215099926422,0.08826739881560325
98,0,0.0,-0.8217215099926422,0.08832949095108472
99,2,1.0,1.4300250700935133,0.08839158818268932
100,2,1.0,1.4300250700935133,0.08845369025214524
101,0,0.0,-0.8217215099926422,0.08851579689903702
102,2,1.0,1.4300250700935133,0.08857790786117337
103,0,0.0,-0.8217215099926422,0.08864002287449557
104,0,0.0,-0.8217215099926422,0.08870214167262166
105,2,1.0,1.4300250700935133,0.08876426398657714
106,2,1.0,1.4300250700935133,0.08882638954444529
107,1,0.5,0.3041517800504357,0.08888851807162351
108,0,0.0,-0.8217215099926422,0.08895064929126732
109,0,0.0,-0.8217215099926422,0.08901278292473479
110,2,1.0,1.4300250700935133,0.08907491869194974
111,2,1.0,1.4300250700935133,0.08913705631149094
112,2,1.0,1.4300250700935133,0.08919919550094992
113,0,0.0,-0.8217215099926422,0.08926133597737387
114,2,1.0,1.4300250700935133,0.0893234774575261
115,2,1.0,1.4300250700935133,0.0893856196575426
116,0,0.0,-0.8217215099926422,0.08944776229284535
117,0,0.0,-0.8217215099926422,0.0895099050783159
118,0,0.0,-0.8217215099926422,0.08957204772786374
119,1,0.5,0.3041517800504357,0.08963418995398889
120,2,1.0,1.4300250700935133,0.08969633146804214
121,2,1.0,1.4300250700935133,0.08975847198049124
122,1,0.5,0.3041517800504357,0.08982061120048573
123,2,1.0,1.4300250700935133,0.08988274883534074
124,0,0.0,-0.8217215099926422,0.08994488459036457
125,2,1.0,1.4300250700935133,0.09000701816868899
126,0,0.0,-0.8217215099926422,0.09006914927085105
127,0,0.0,-0.8217215099926422,0.09013127759454333
128,0,0.0,-0.8217215099926422,0.09019340283429493
129,2,1.0,1.4300250700935133,0.09025552468154631
130,0,0.0,-0.8217215099926422,0.09031764282426491
131,0,0.0,-0.8217215099926422,0.09037975694649655
132,2,1.0,1.4300250700935133,0.09044186672821944
133,0,0.0,-0.8217215099926422,0.09050397184526857
134,0,0.0,-0.8217215099926422,0.09056607196933385
135,2,1.0,1.4300250700935133,0.09062816676815642
136,2,1.0,1.4300250700935133,0.09069025590559675
137,2,1.0,1.4300250700935133,0.09075233904191929
138,2,1.0,1.4300250700935133,0.09081441583408599
139,0,0.0,-0.8217215099926422,0.09087648593582856
140,2,1.0,1.4300250700935133,0.09093854899787869
141,0,0.0,-0.8217215099926422,0.09100060466804034
142,2,1.0,1.4300250700935133,0.09106265259150555
143,2,1.0,1.4300250700935133,0.09112469241109171
144,2,1.0,1.4300250700935133,0.0911867237669995
145,0,0.0,-0.8217215099926422,0.09124874629704914
146,0,0.0,-0.8217215099926422,0.09131075963708021
147,0,0.0,-0.8217215099926422,0.0913727634212713
148,0,0.0,-0.8217215099926422,0.0914347572822228
149,0,0.0,-0.8217215099926422,0.09149674085119526
150,0,0.0,-0.8217215099926422,0.09155871375819083
151,0,0.0,-0.8217215099926422,0.09162067563218965
152,0,0.0,-0.8217215099926422,0.09168262610123129
153,0,0.0,-0.8217215099926422,0.09174456479272479
154,2,1.0,1.4300250700935133,0.09180649133382775
155,0,0.0,-0.8217215099926422,0.0918684053517441
156,1,0.5,0.3041517800504357,0.09193030647373042
157,2,1.0,1.4300250700935133,0.0919921943269565
158,0,0.0,-0.8217215099926422,0.0920540685380652
159,0,0.0,-0.8217215099926422,0.09211592873272303
160,2,1.0,1.4300250700935133,0.09217777453538967
161,0,0.0,-0.8217215099926422,0.09223960556901091
162,0,0.0,-0.8217215099926422,0.09230142145509461
163,1,0.5,0.3041517800504357,0.09236322181348199
164,0,0.0,-0.8217215099926422,0.09242500626257456
165,0,0.0,-0.8217215099926422,0.09248677441964209
166,2,1.0,1.4300250700935133,0.0925485259009025
167,0,0.0,-0.8217215099926422,0.09261026032181785
168,1,0.5,0.3041517800504357,0.09267197729747083
169,0,0.0,-0.8217215099926422,0.09273367644291593
170,2,1.0,1.4300250700935133,0.09279535737353319
171,0,0.0,-0.8217215099926422,0.09285701970522707
172,1,0.5,0.3041517800504357,0.09291866305424264
173,0,0.0,-0.8217215099926422,0.09298028703723818
174,0,0.0,-0.8217215099926422,0.09304189127103149
175,1,0.5,0.3041517800504357,0.09310347537253841
176,2,1.0,1.4300250700935133,0.0931650389589152
177,0,0.0,-0.8217215099926422,0.09322658164736469
178,0,0.0,-0.8217215099926422,0.09328810305527856
179,1,0.5,0.3041517800504357,0.09334960280031657
180,2,1.0,1.4300250700935133,0.09341108050060584
181,0,0.0,-0.8217215099926422,0.0934725357746902
182,1,0.5,0.3041517800504357,0.09353396824127341
183,2,1.0,1.4300250700935133,0.09359537751929879
184,2,1.0,1.4300250700935133,0.0936567632276874
185,0,0.0,-0.8217215099926422,0.09371812498514177
186,0,0.0,-0.8217215099926422,0.09377946240987325
187,0,0.0,-0.8217215099926422,0.09384077511981487
188,0,0.0,-0.8217215099926422,0.09390206273297307
189,2,1.0,1.4300250700935133,0.0939633248676975
190,2,1.0,1.4300250700935133,0.09402456114263064
191,2,1.0,1.4300250700935133,0.09408577117631459
192,1,0.5,0.3041517800504357,0.09414695458685744
193,1,0.5,0.3041517800504357,0.0942081109921461
194,2,1.0,1.4300250700935133,0.09426924001005925
195,0,0.0,-0.8217215099926422,0.09433034125813407
196,2,1.0,1.4300250700935133,0.09439141435322451
197,0,0.0,-0.8217215099926422,0.09445245891171913
198,0,0.0,-0.8217215099926422,0.09451347454988585
199,2,1.0,1.4300250700935133,0.09457446088421448
200,0,0.0,-0.8217215099926422,0.09463541753174387
201,0,0.0,-0.8217215099926422,0.09469634411026066
202,0,0.0,-0.8217215099926422,0.09475724023812938
203,2,1.0,1.4300250700935133,0.09481810553449159
204,2,1.0,1.4300250700935133,0.09487893961956881
205,0,0.0,-0.8217215099926422,0.09493974211484528
206,0,0.0,-0.8217215099926422,0.09500051264292632
207,2,1.0,1.4300250700935133,0.09506125082766644
208,2,1.0,1.4300250700935133,0.0951219562941946
209,0,0.0,-0.8217215099926422,0.09518262866887894
210,2,1.0,1.4300250700935133,0.09524326757929345
211,0,0.0,-0.8217215099926422,0.0953038726542386
212,0,0.0,-0.8217215099926422,0.09536444352392373
213,2,1.0,1.4300250700935133,0.09542497981993776
214,1,0.5,0.3041517800504357,0.09548548117499542
215,0,0.0,-0.8217215099926422,0.0955459472229028
216,0,0.0,-0.8217215099926422,0.09560637759880156
217,0,0.0,-0.8217215099926422,0.09566677193935469
218,0,0.0,-0.8217215099926422,0.09572712988255874
219,2,1.0,1.4300250700935133,0.09578745106765614
220,2,1.0,1.4300250700935133,0.09584773513516077
221,2,1.0,1.4300250700935133,0.09590798172710108
222,0,0.0,-0.8217215099926422,0.09596819048730384
223,2,1.0,1.4300250700935133,0.09602836106162037
224,1,0.5,0.3041517800504357,0.09608849309791101
225,0,0.0,-0.8217215099926422,0.09614858624577928
226,1,0.5,0.3041517800504357,0.09620864015633586
227,0,0.0,-0.8217215099926422,0.09626865448234151
228,2,1.0,1.4300250700935133,0.09632862887828912
229,0,0.0,-0.8217215099926422,0.09638856300059381
230,2,1.0,1.4300250700935133,0.09644845650757351
231,2,1.0,1.4300250700935133,0.09650830905927285
232,0,0.0,-0.8217215099926422,0.09656812031760421
233,0,0.0,-0.8217215099926422,0.09662788994643672
234,0,0.0,-0.8217215099926422,0.09668761761178443
235,0,0.0,-0.8217215099926422,0.09674730298184762
236,1,0.5,0.3041517800504357,0.09680694572705176
237,2,1.0,1.4300250700935133,0.09686654552018292
238,0,0.0,-0.8217215099926422,0.0969261020362853
239,0,0.0,-0.8217215099926422,0.09698561495284853
240,0,0.0,-0.8217215099926422,0.09704508395008257
241,2,1.0,1.4300250700935133,0.09710450871109287
242,2,1.0,1.4300250700935133,0.09716388892180546
243,2,1.0,1.4300250700935133,0.09722322427114387
244,0,0.0,-0.8217215099926422,0.09728251445124092
245,1,0.5,0.3041517800504357,0.09734175915753385
246,2,1.0,1.4300250700935133,0.09740095808895313
247,2,1.0,1.4300250700935133,0.09746011094808078
248,0,0.0,-0.8217215099926422,0.09751921744108806
249,0,0.0,-0.8217215099926422,0.09757827727777058
250,2,1.0,1.4300250700935133,0.09763729017167805
251,0,0.0,-0.8217215099926422,0.09769625584007957
252,2,1.0,1.4300250700935133,0.09775517400410606
253,0,0.0,-0.8217215099926422,0.09781404438878465
254,0,0.0,-0.8217215099926422,0.0978728667228861
255,2,1.0,1.4300250700935133,0.09793164073874741
256,0,0.0,-0.8217215099926422,0.09799036617225175
257,0,0.0,-0.8217215099926422,0.09804904276280034
258,0,0.0,-0.8217215099926422,0.09810767025318384
259,0,0.0,-0.8217215099926422,0.09816624838980142
260,0,0.0,-0.8217215099926422,0.0982247769229666
261,0,0.0,-0.8217215099926422,0.0982832556071181
262,1,0.5,0.3041517800504357,0.09834168420076969
263,0,0.0,-0.8217215099926422,0.0984000624666835
264,1,0.5,0.3041517800504357,0.09845839017199555
265,1,0.5,0.3041517800504357,0.09851666708838755
266,1,0.5,0.3041517800504357,0.09857489299204987
267,0,0.0,-0.8217215099926422,0.09863306766389965
268,1,0.5,0.3041517800504357,0.09869119088979479
269,0,0.0,-0.8217215099926422,0.09874926246047558
270,1,0.5,0.3041517800504357,0.09880728217153667
271,1,0.5,0.3041517800504357,0.09886524982334571
272,2,1.0,1.4300250700935133,0.09892316522127914
273,1,0.5,0.3041517800504357,0.09898102817596144
274,1,0.5,0.3041517800504357,0.09903883850314475
275,0,0.0,-0.8217215099926422,0.09909659602358276
276,2,1.0,1.4300250700935133,0.09915430056328148
277,2,1.0,1.4300250700935133,0.09921195195384577
278,2,1.0,1.4300250700935133,0.09926955003280766
279,0,0.0,-0.8217215099926422,0.09932709464390538
280,2,1.0,1.4300250700935133,0.09938458563721894
281,0,0.0,-0.8217215099926422,0.09944202286922593
282,2,1.0,1.4300250700935133,0.09949940620278289
283,0,0.0,-0.8217215099926422,0.09955673550730154
284,2,1.0,1.4300250700935133,0.09961401065872375
285,2,1.0,1.4300250700935133,0.09967123153952748
286,0,0.0,-0.8217215099926422,0.09972839803857132
287,2,1.0,1.4300250700935133,0.09978551005097074
288,0,0.0,-0.8217215099926422,0.09984256747835125
289,0,0.0,-0.8217215099926422,0.09989957022905022
290,1,0.5,0.3041517800504357,0.09995651821847214
291,2,1.0,1.4300250700935133,0.10001341136949335
292,0,0.0,-0.8217215099926422,0.1000702496127656
293,2,1.0,1.4300250700935133,0.10012703288671068
294,2,1.0,1.4300250700935133,0.1001837611376026
295,2,1.0,1.4300250700935133,0.1002404343197489
296,0,0.0,-0.8217215099926422,0.10029705239586073
297,0,0.0,-0.8217215099926422,0.1003536153374655
298,1,0.5,0.3041517800504357,0.10041012312530444
299,2,1.0,1.4300250700935133,0.10046657574971526
300,2,1.0,1.4300250700935133,0.10052297321094555
301,0,0.0,-0.8217215099926422,0.10057931551922403
302,0,0.0,-0.8217215099926422,0.10063560269477699
303,0,0.0,-0.8217215099926422,0.1006918347679423
304,0,0.0,-0.8217215099926422,0.1007480117791329
305,2,1.0,1.4300250700935133,0.10080413377871882
306,2,1.0,1.4300250700935133,0.10086020082699079
307,2,1.0,1.4300250700935133,0.1009162129945693
308,0,0.0,-0.8217215099926422,0.10097217036281833
309,2,1.0,1.4300250700935133,0.1010280730238267
310,1,0.5,0.3041517800504357,0.10108392108037635
311,2,1.0,1.4300250700935133,0.1011397146463273
312,2,1.0,1.4300250700935133,0.10119545384683072
313,2,1.0,1.4300250700935133,0.10125113881822782
314,1,0.5,0.3041517800504357,0.10130676970800107
315,0,0.0,-0.8217215099926422,0.1013623466751211
316,0,0.0,-0.8217215099926422,0.10141786988998848
317,0,0.0,-0.8217215099926422,0.10147333953422301
318,2,1.0,1.4300250700935133,0.10152875580042345
319,2,1.0,1.4300250700935133,0.10158411889206788
320,0,0.0,-0.8217215099926422,0.10163942902402552
321,2,1.0,1.4300250700935133,0.1016946864230815
322,2,1.0,1.4300250700935133,0.1017498913278617
323,0,0.0,-0.8217215099926422,0.10180504398874801
324,0,0.0,-0.8217215099926422,0.10186014466842518
325,0,0.0,-0.8217215099926422,0.10191519364244171
326,0,0.0,-0.8217215099926422,0.10197019119923538
327,1,0.5,0.3041517800504357,0.10202513764039534
328,2,1.0,1.4300250700935133,0.1020800332811753
329,2,1.0,1.4300250700935133,0.10213487845045659
330,2,1.0,1.4300250700935133,0.10218967349054675
331,0,0.0,-0.8217215099926422,0.10224441875705147
332,0,0.0,-0.8217215099926422,0.10229911461915522
333,2,1.0,1.4300250700935133,0.10235376146024272
334,0,0.0,-0.8217215099926422,0.10240835967837363
335,0,0.0,-0.8217215099926422,0.10246290968685605
336,0,0.0,-0.8217215099926422,0.10251741191442126
337,0,0.0,-0.8217215099926422,0.10257186680590649
338,2,1.0,1.4300250700935133,0.10262627482304666
339,1,0.5,0.3041517800504357,0.10268063644486612
340,0,0.0,-0.8217215099926422,0.10273495216766099
341,0,0.0,-0.8217215099926422,0.1027892225050643
342,0,0.0,-0.8217215099926422,0.1028434479886281
343,0,0.0,-0.8217215099926422,0.10289762916791353
344,0,0.0,-0.8217215099926422,0.10295176661041724
345,0,0.0,-0.8217215099926422,0.10300586090158867
346,0,0.0,-0.8217215099926422,0.10305991264527191
347,0,0.0,-0.8217215099926422,0.1031139224644982
348,0,0.0,-0.8217215099926422,0.10316789100213694
349,0,0.0,-0.8217215099926422,0.10322181892183031
350,2,1.0,1.4300250700935133,0.10327570690905008
351,0,0.0,-0.8217215099926422,0.10332955567202118
352,0,0.0,-0.8217215099926422,0.10338336594195942
353,0,0.0,-0.8217215099926422,0.10343713847315172
354,0,0.0,-0.8217215099926422,0.1034908740432186
355,0,0.0,-0.8217215099926422,0.10354457345408753
356,2,1.0,1.4300250700935133,0.10359823753300208
357,1,0.5,0.3041517800504357,0.10365186713285944
358,0,0.0,-0.8217215099926422,0.10370546313239178
359,0,0.0,-0.8217215099926422,0.10375902643654203
360,0,0.0,-0.8217215099926422,0.10381255797753146
361,2,1.0,1.4300250700935133,0.10386605871596846
362,0,0.0,-0.8217215099926422,0.10391952964147656
363,0,0.0,-0.8217215099926422,0.10397297177369198
364,2,1.0,1.4300250700935133,0.10402638616277426
365,0,0.0,-0.8217215099926422,0.10407977388994742
366,2,1.0,1.4300250700935133,0.10413313606856192
367,2,1.0,1.4300250700935133,0.10418647384486246
368,1,0.5,0.3041517800504357,0.10423978839911502
369,0,0.0,-0.8217215099926422,0.10429308094643658
370,2,1.0,1.4300250700935133,0.10434635273815658
371,2,1.0,1.4300250700935133,0.10439960506340741
372,2,1.0,1.4300250700935133,0.10445283925060156
373,2,1.0,1.4300250700935133,0.10450605666823792
374,2,1.0,1.4300250700935133,0.1045592587257374
375,0,0.0,-0.8217215099926422,0.10461244687501271
376,2,1.0,1.4300250700935133,0.10466562261209236
377,0,0.0,-0.8217215099926422,0.10471878747807671
378,0,0.0,-0.8217215099926422,0.1047719430601271
379,2,1.0,1.4300250700935133,0.10482509099301139
380,0,0.0,-0.8217215099926422,0.10487823296017838
381,0,0.0,-0.8217215099926422,0.10493137069479133
382,2,1.0,1.4300250700935133,0.10498450598120013
383,0,0.0,-0.8217215099926422,0.10503764065669491
384,1,0.5,0.3041517800504357,0.10509077661274815
385,0,0.0,-0.8217215099926422,0.10514391579615305
386,0,0.0,-0.8217215099926422,0.10519706021028928
387,2,1.0,1.4300250700935133,0.10525021191675893
388,2,1.0,1.4300250700935133,0.10530337303739665
389,0,0.0,-0.8217215099926422,0.10535654575633838
390,2,1.0,1.4300250700935133,0.10540973232184318
391,0,0.0,-0.8217215099926422,0.10546293504814896
392,2,1.0,1.4300250700935133,0.1055161563176728
393,1,0.5,0.3041517800504357,0.10556939858326284
394,2,1.0,1.4300250700935133,0.10562266437006447
395,0,0.0,-0.8217215099926422,0.10567595627714307
396,2,1.0,1.4300250700935133,0.105729276979704
397,0,0.0,-0.8217215099926422,0.1057826292313347
398,2,1.0,1.4300250700935133,0.10583601586572336
399,0,0.0,-0.8217215099926422,0.10588943979890036
400,0,0.0,-0.8217215099926422,0.1059429040316801
401,1,0.5,0.3041517800504357,0.10599641165191828
402,0,0.0,-0.8217215099926422,0.1060499658360509
403,1,0.5,0.3041517800504357,0.1061035698508743
404,2,1.0,1.4300250700935133,0.10615722705577052
405,0,0.0,-0.8217215099926422,0.1062109409047897
406,2,1.0,1.4300250700935133,0.10626471494803118
407,0,0.0,-0.8217215099926422,0.10631855283355146
408,0,0.0,-0.8217215099926422,0.10637245830940302
409,1,0.5,0.3041517800504357,0.10642643522546545
410,1,0.5,0.3041517800504357,0.10648048753457427
411,0,0.0,-0.8217215099926422,0.10653461929312338
412,1,0.5,0.3041517800504357,0.10658883466203184
413,1,0.5,0.3041517800504357,0.10664313790691839
414,1,0.5,0.3041517800504357,0.10669753339823969
415,0,0.0,-0.8217215099926422,0.10675202561137809
416,2,1.0,1.4300250700935133,0.10680661912677199
417,2,1.0,1.4300250700935133,0.10686131862937455
418,1,0.5,0.3041517800504357,0.10691612890774575
419,2,1.0,1.4300250700935133,0.10697105485322904
420,0,0.0,-0.8217215099926422,0.1070261014588533
421,0,0.0,-0.8217215099926422,0.10708127381767063
422,0,0.0,-0.8217215099926422,0.10713657712021732
423,0,0.0,-0.8217215099926422,0.10719201665170157
424,1,0.5,0.3041517800504357,0.10724759778835062
425,0,0.0,-0.8217215099926422,0.10730332599327759
426,0,0.0,-0.8217215099926422,0.10735920681072643
427,0,0.0,-0.8217215099926422,0.10741524585945313
428,2,1.0,1.4300250700935133,0.10747144882574222
429,2,1.0,1.4300250700935133,0.1075278214553665
430,2,1.0,1.4300250700935133,0.10758436954498089
431,1,0.5,0.3041517800504357,0.10764109893240457
432,1,0.5,0.3041517800504357,0.10769801548653762
433,0,0.0,-0.8217215099926422,0.10775512509678518
434,2,1.0,1.4300250700935133,0.10781243366069418
435,2,1.0,1.4300250700935133,0.10786994707043972
436,2,1.0,1.4300250700935133,0.10792767119843959
437,0,0.0,-0.8217215099926422,0.10798561188212977
438,0,0.0,-0.8217215099926422,0.10804377490813365
439,1,0.5,0.3041517800504357,0.10810216599648338
440,0,0.0,-0.8217215099926422,0.10816079078428621
441,0,0.0,-0.8217215099926422,0.10821965480847787
442,1,0.5,0.3041517800504357,0.10827876348846704
443,2,1.0,1.4300250700935133,0.10833812210860669
444,2,1.0,1.4300250700935133,0.10839773580055992
445,0,0.0,-0.8217215099926422,0.10845760952576114
446,0,0.0,-0.8217215099926422,0.10851774805821383
447,0,0.0,-0.8217215099926422,0.10857815596789847
448,2,1.0,1.4300250700935133,0.10863883760479529
449,0,0.0,-0.8217215099926422,0.10869979708321902
450,0,0.0,-0.8217215099926422,0.10876103826841733
451,2,1.0,1.4300250700935133,0.10879890344500373
452,1,0.5,0.3041517800504357,0.10883657280557227
453,0,0.0,-0.8217215099926422,0.10887404511023027
454,2,1.0,1.4300250700935133,0.10891131911355141
455,1,0.5,0.3041517800504357,0.10894839356922033
456,1,0.5,0.3041517800504357,0.1089852672257468
457,0,0.0,-0.8217215099926422,0.10902193882669008
458,0,0.0,-0.8217215099926422,0.10905840711597037
459,2,1.0,1.4300250700935133,0.10909467084313808
460,2,1.0,1.4300250700935133,0.1091307287627608
461,0,0.0,-0.8217215099926422,0.10916657963394047
462,0,0.0,-0.8217215099926422,0.10920222221961566
463,0,0.0,-0.8217215099926422,0.10923765528602687
464,0,0.0,-0.8217215099926422,0.10927287760099275
465,2,1.0,1.4300250700935133,0.1093078879330556
466,0,0.0,-0.8217215099926422,0.10934268505047853
467,2,1.0,1.4300250700935133,0.10937726771650158
468,0,0.0,-0.8217215099926422,0.1094116346854705
469,2,1.0,1.4300250700935133,0.10944578469745889
470,1,0.5,0.3041517800504357,0.10947971648382011
471,2,1.0,1.4300250700935133,0.1095134287696476
472,0,0.0,-0.8217215099926422,0.10954692027402728
473,1,0.5,0.3041517800504357,0.10958018971341217
474,0,0.0,-0.8217215099926422,0.10961323579982345
475,2,1.0,1.4300250700935133,0.10964605723603627
476,0,0.0,-0.8217215099926422,0.10967865271078181
477,2,1.0,1.4300250700935133,0.10971102089291408
478,0,0.0,-0.8217215099926422,0.10974316042860556
479,2,1.0,1.4300250700935133,0.10977506993655009
480,0,0.0,-0.8217215099926422,0.10980674800604298
481,2,1.0,1.4300250700935133,0.10983819319389426
482,0,0.0,-0.8217215099926422,0.1098694040277638
483,0,0.0,-0.8217215099926422,0.1099003790033493
484,1,0.5,0.3041517800504357,0.1099311165840602
485,2,1.0,1.4300250700935133,0.10996161520079735
486,1,0.5,0.3041517800504357,0.1099918732522345
487,0,0.0,-0.8217215099926422,0.11002188910415536
488,0,0.0,-0.8217215099926422,0.11005166109253643
489,0,0.0,-0.8217215099926422,0.11008118752115126
490,2,1.0,1.4300250700935133,0.11011046665523262
491,2,1.0,1.4300250700935133,0.11013949671470666
492,0,0.0,-0.8217215099926422,0.11016827587417735
493,0,0.0,-0.8217215099926422,0.11019680227104085
494,0,0.0,-0.8217215099926422,0.11022507401385398
495,2,1.0,1.4300250700935133,0.11025308918477832
496,2,1.0,1.4300250700935133,0.11028084583322627
497,0,0.0,-0.8217215099926422,0.11030834197096662
498,2,1.0,1.4300250700935133,0.11033557557720255
499,1,0.5,0.3041517800504357,0.11036254460048363
500,1,0.5,0.3041517800504357,0.11038924696209716
501,2,1.0,1.4300250700935133,0.11041568056379428
502,2,1.0,1.4300250700935133,0.11044184329492517
503,0,0.0,-0.8217215099926422,0.11046773303918388
504,2,1.0,1.4300250700935133,0.11049334768190884
505,0,0.0,-0.8217215099926422,0.11051868511053185
506,1,0.5,0.3041517800504357,0.11054374321066851
507,1,0.5,0.3041517800504357,0.11056851986464072
508,2,1.0,1.4300250700935133,0.11059301294759609
509,2,1.0,1.4300250700935133,0.11061722032473172
510,0,0.0,-0.8217215099926422,0.11064113985010955
511,0,0.0,-0.8217215099926422,0.1106647693683227
512,2,1.0,1.4300250700935133,0.11068810671637358
513,0,0.0,-0.8217215099926422,0.11071114972176879
514,0,0.0,-0.8217215099926422,0.11073389620149143
515,0,0.0,-0.8217215099926422,0.11075634396817688
516,0,0.0,-0.8217215099926422,0.11077849082973633
517,0,0.0,-0.8217215099926422,0.11080033458715438
518,2,1.0,1.4300250700935133,0.11082187303510473
519,1,0.5,0.3041517800504357,0.11084310395881401
520,2,1.0,1.4300250700935133,0.1108640251302211
521,2,1.0,1.4300250700935133,0.11088463430956516
522,0,0.0,-0.8217215099926422,0.11090492924833013
523,1,0.5,0.3041517800504357,0.1109249076968271
