,huggingface,huggingface_rstd,huggingface_rzstd,huggingface_smalowess_rzstd
161,-0.9813734889030457,-0.048625832433433755,-0.8861557940497247,-0.009941227861282861
162,-0.9664966464042664,-0.04111763466862608,-0.8703933022681878,-0.009930409274112418
163,-0.9731166362762451,-0.04445867919228214,-0.8774073938645386,-0.009919565212594982
164,0.9980575442314148,0.9503737644091476,1.2111148730599646,-0.009908696626857453
165,-0.9860214591026306,-0.050971617801953986,-0.8910804675533794,-0.009897804466083786
166,-0.996548593044281,-0.05628455994925547,-0.9022343036077718,-0.009886889678308449
167,-0.9983088970184326,-0.05717296824995447,-0.9040994021276928,-0.009875953210309547
168,-0.9997952580451965,-0.05792312020859501,-0.9056742493085167,-0.009864996007718778
169,-0.9993478655815125,-0.05769732558207394,-0.9052002226437508,-0.00985401901491086
170,-0.9933695197105408,-0.054680112547160126,-0.8988659734463081,-0.00984302317484524
171,0.9787309169769287,0.9406198035424307,1.1906376916090853,-0.009832009428939926
172,-0.9982543587684631,-0.0571454433254585,-0.9040416171026114,-0.00982097871697678
173,0.6972596645355225,0.7985639991194431,0.8924098718475629,-0.009809931977045907
174,-0.7109278440475464,0.08786545504054767,-0.5996099591565349,-0.009798870145500585
175,-0.9768369793891907,-0.046336300189293265,-0.8813492167175474,-0.00978779415693937
176,0.9858317375183105,0.9442035186299218,1.1981612387216451,-0.009776704944210925
177,0.984437882900238,0.943500053756328,1.1966844050478442,-0.009765603438394882
178,-0.998380184173584,-0.05720894618404975,-0.9041749331550123,-0.009754490568799328
179,0.938818097114563,0.9204761914216212,1.1483487788165947,-0.00974336726298825
180,0.9998655319213867,0.9512862382176026,1.2130304940061865,-0.009732234446831982
181,0.9936888217926025,0.9481689126704237,1.206486071515333,-0.009721093044534708
182,-0.9850581884384155,-0.05048546446339724,-0.8900598513890737,-0.009709943978572649
183,-0.8290918469429016,0.028229231662338785,-0.7248085101705922,-0.009698788169733063
184,0.999601423740387,0.9511529453865188,1.212750662917514,-0.009687626537208506
185,-0.756761908531189,0.06473344833036214,-0.6481726205409731,-0.009676459998721043
186,0.909426748752594,0.905642663669067,1.117207702540373,-0.009665289470674597
187,0.9801048040390015,0.9413131909846517,1.1920933690168727,-0.009654115868256286
188,-0.8071683645248413,0.03929380008144971,-0.7015798773833797,-0.009642940105253931
189,0.9990860223770142,0.9508928273295607,1.2122045786422369,-0.009631763093892002
190,0.9983112812042236,0.9505018229922944,1.211383715520917,-0.009620585744846264
191,0.9963390827178955,0.9495064735915045,1.2092941079691226,-0.009609408967117991
192,0.9678745865821838,0.9351407191459584,1.1791350613541198,-0.009598233667935585
193,-0.9901617765426636,-0.053061195758526455,-0.8954672666760312,-0.009587060752801262
194,0.999869704246521,0.9512883439495312,1.2130349147184878,-0.009575891125594193
195,-0.9971791505813599,-0.056602796207444434,-0.9029023995425648,-0.009564725688641447
196,0.8195485472679138,0.8602820092460884,1.0219788653487571,-0.009553565342623006
197,-0.9819409847259521,-0.04891224205761535,-0.8867570740757351,-0.009542410986638416
198,-0.9099300503730774,-0.012569023636479916,-0.8104591794780673,-0.009531263518348558
199,0.6049164533615112,0.7519592782730159,0.7945692778283351,-0.00952012383413736
200,-0.9894307851791382,-0.05269227152462633,-0.8946927578808425,-0.00950899282921897
201,-0.9940536618232727,-0.05502539241968994,-0.8995908439576565,-0.009497871397435092
202,-0.9973564147949219,-0.05669225973252753,-0.9030902166623375,-0.009486760431014249
203,-0.9428602457046509,-0.02918857304714872,-0.8453497776221908,-0.009475660820422015
204,-0.9952123165130615,-0.05561015417627708,-0.9008184757637292,-0.009464573454408924
205,-0.9936935305595398,-0.05484363767236243,-0.899209273333021,-0.009453499220069831
206,-0.6371006965637207,0.12512529857022606,-0.5213877284941086,-0.00944243900274733
207,-0.9504501223564148,-0.03301910999856269,-0.8533914953694964,-0.009431393686095562
208,0.9866911172866821,0.944637239243455,1.1990717791496484,-0.009420364152217078
209,0.9953795671463013,0.9490222154116835,1.2082774704458878,-0.009409351281824612
210,0.9842768907546997,0.9434188025857666,1.196513828706047,-0.009398355954428554
211,0.9961165189743042,0.9493941478340532,1.2090582945443642,-0.009387379048549128
212,-0.846855640411377,0.01926401781232622,-0.7436298190994682,-0.009376421441950077
213,0.9992988109588623,0.951000219657922,1.212430034969603,-0.009365484011785415
214,-0.9990065693855286,-0.05752507671031007,-0.9048386083775041,-0.009354567634428901
215,0.9507642388343811,0.9265052929978578,1.1610060991246611,-0.009343673185515402
216,0.9996166229248047,0.9511606162671161,1.212766766940897,-0.009332801539700727
217,-0.6840486526489258,0.10143112159885939,-0.5711305937569298,-0.009321953570360936
218,0.9610903263092041,0.9317167689480829,1.1719469199991635,-0.009311130149323417
219,0.9807645678520203,0.9416461673663412,1.1927924099377747,-0.009300332146727375
220,-0.9756778478622437,-0.04575129777762857,-0.8801210796872118,-0.009289560431115607
221,0.8137977123260498,0.8573796187650556,1.0158856712778013,-0.009278815869589641
222,0.9981511235237122,0.9504209929681188,1.2112140233215796,-0.009268099327976424
223,0.966812014579773,0.9346044493874998,1.1780092322370428,-0.009257411671020893
224,-0.9995138645172119,-0.05778110363094966,-0.90537610384031,-0.009246753762485566
225,-0.9955009818077087,-0.05575584074385522,-0.9011243259019467,-0.009236126464904756
226,-0.9996519088745117,-0.057850773275903405,-0.9055223662644504,-0.0092255306393072
227,-0.887985110282898,-0.0014936257388787723,-0.7872078115990196,-0.009214967144954251
228,-0.925582230091095,-0.020468526557400838,-0.8270431659112524,-0.009204436839163683
229,0.9756179451942444,0.9390487169504622,1.187339398161081,-0.009193940577368321
230,0.9998785257339478,0.9512927960684662,1.2130442613673533,-0.009183479213251158
231,0.9998748302459717,0.951290930991615,1.2130403458793149,-0.009173053598904564
232,0.9670777320861816,0.9347385544294703,1.1782907684576032,-0.00916266458501344
233,0.9991783499717712,0.9509394241689534,1.2123024026901612,-0.009152313021059687
234,0.9980149269104004,0.9503522558615906,1.2110697186414583,-0.009141999755444684
235,0.9559056162834167,0.9291000962078836,1.1664535534344618,-0.0091317256353184
236,-0.5831799507141113,0.15233857474075882,-0.4642569688333448,-0.009121491506700325
237,0.990050196647644,0.9463325339373294,1.2026308314703968,-0.009111298214608534
238,0.6545231342315674,0.77699528779309,0.8471291472756141,-0.009101146602788377
239,-0.9968480467796326,-0.05643569133796342,-0.9025515844449398,-0.009091037513452688
240,-0.979810357093811,-0.047836935007305986,-0.8844996057625567,-0.009080971787295703
241,0.999809205532074,0.9512578108365658,1.2129708143901188,-0.009070950263256642
242,0.7954263091087341,0.8481077501824617,0.9964205803317892,-0.00906097377823245
243,-0.9772467613220215,-0.04654311314657176,-0.8817833938185686,-0.009051043166884808
244,0.9993878602981567,0.9510451619936564,1.2125243856007197,-0.009041159261689791
245,-0.9988570213317871,-0.05744960126161018,-0.9046801574180187,-0.009031322893051726
246,0.9981377124786377,0.9504142245440624,1.2111998138891826,-0.00902153488933109
247,0.9895625710487366,0.9460864340386392,1.2021141765084402,-0.009011796076710035
248,0.9969450831413269,0.949812316113199,1.2099361848543708,-0.009002107279193592
249,-0.9679327011108398,-0.041842397516583994,-0.8719148482892645,-0.00899246931847445
250,0.9988731741905212,0.9507854049193146,1.211979059161837,-0.008982883013915753
251,-0.8722561597824097,0.006444622649529378,-0.7705424840594904,-0.008973349182394301
252,0.8681973814964294,0.8848346028791131,1.073523865557722,-0.008963868638288353
253,-0.9974719882011414,-0.05675058850695123,-0.9032126703930837,-0.00895444219357592
254,-0.9842661619186401,-0.05008573637956937,-0.88922067388822,-0.008945070657886
255,0.9998152852058411,0.9512608791888046,1.2129772559994723,-0.00893575483833782
256,-0.7223637700080872,0.08209385439730071,-0.6117266895031845,-0.008926495539591644
257,-0.9710516333580017,-0.04341649229702203,-0.8752194570405566,-0.008917293563982598
258,-0.8101531863212585,0.03778738954157554,-0.7047423918107013,-0.008908149711570213
259,0.9991651773452759,0.9509327760724358,1.212288445869896,-0.008899064779875935
260,-0.890855610370636,-0.0029423392239078306,-0.7902491985092853,-0.008890039563574814
261,0.9864171743392944,0.9444989829013966,1.1987815278105511,-0.008881074854276732
262,-0.9175081253051758,-0.01639360437472426,-0.8184883929248636,-0.008872171440542854
263,-0.9953790903091431,-0.05569432328965383,-0.9009951779497157,-0.008863330107971494
264,-0.9933968782424927,-0.05469392013223515,-0.8988949606883981,-0.008854551639291297
265,0.9728547930717468,0.9376541809397689,1.1844117498630247,-0.008845836814486615
266,-0.9677007794380188,-0.041725348903235544,-0.8716691198383448,-0.008837186410865373
267,-0.9893487691879272,-0.05265087885128593,-0.8946058593076053,-0.008828601202884914
268,-0.9952033758163452,-0.05560564189357282,-0.9008090028087978,-0.008820081962180745
269,-0.9196953177452087,-0.01749745913360923,-0.8208057934662412,-0.008811629457616332
270,-0.9402957558631897,-0.027894299958144065,-0.8426326183827094,-0.008803244454977245
271,-0.9920329451560974,-0.054005556364758255,-0.8974498298371011,-0.008794927716666784
272,-0.9869036674499512,-0.05141685977732546,-0.8920151955929742,-0.008786680001630501
273,-0.9996620416641235,-0.05785588719630157,-0.9055331022800392,-0.008778502065071492
274,-0.9996414184570312,-0.057845478864197074,-0.9055112513306641,-0.008770394658132181
275,0.9986224174499512,0.9506588504304025,1.2117133743525288,-0.008762358527632123
276,-0.9882624745368958,-0.05210263650271859,-0.8934548952834438,-0.008754394415825425
277,-0.9939562678337097,-0.054976238620098226,-0.8994876519019375,-0.008746503060209486
278,-0.9997394680976868,-0.05789496356452044,-0.9056151380697449,-0.008738685193407397
279,-0.9996864795684814,-0.057868220769026535,-0.9055589950235183,-0.008730941543004946
280,-0.9403970837593079,-0.027945439162125656,-0.8427399785385983,-0.008723272831441361
281,-0.969340443611145,-0.042552871469311755,-0.8734063966197252,-0.008715679775902926
282,-0.9914064407348633,-0.053689365674728554,-0.8967860283085436,-0.008708163088119478
283,-0.9247745871543884,-0.02006091701978287,-0.8261874423157853,-0.00870072347416964
284,0.9997486472129822,0.9512272476417156,1.2129066509087172,-0.008693361634322645
285,-0.9922294020652771,-0.054104706256713146,-0.8976579822334598,-0.008686078262886143
286,0.9994468092918396,0.9510749129776198,1.2125868439502336,-0.008678874048013248
287,0.9949336647987366,0.9487971728322798,1.207805022606944,-0.008671749671531366
288,-0.952176034450531,-0.03389016105179264,-0.8552201545894482,-0.008664705808790165
289,0.9757900834083557,0.9391355934334615,1.1875217841200263,-0.008657743128440277
290,-0.9871811270713806,-0.05155689095058094,-0.8923091729610111,-0.008650862292204804
291,-0.5464450716972351,0.17087831101528225,-0.4253351862946933,-0.008644063954665602
292,-0.9922307133674622,-0.05410536805817644,-0.897659371600183,-0.00863734876305238
293,0.9993667006492615,0.9510344829245897,1.2125019662740486,-0.008630717356997324
294,0.7631069421768188,0.8317964799261478,0.9621771744685771,-0.008624170368297698
295,0.9995601773262024,0.9511321287223099,1.2127069610187637,-0.008617708420678391
296,-0.756761908531189,0.06473344833036214,-0.6481726205409731,-0.008611332129514667
297,-0.9869202375411987,-0.051425222541270695,-0.8920327521361137,-0.008605042101576496
298,-0.9985552430152893,-0.057297296679399125,-0.9043604136125685,-0.008598838934812886
299,0.9996672868728638,0.9511861858691069,1.2128204470188415,-0.008592723218140249
300,0.9954167604446411,0.9490409865077333,1.2083168779384024,-0.008586695531150794
301,0.9986634254455566,0.9506795467670728,1.2117568236391474,-0.008580756443921589
302,-0.9571359157562256,-0.03639336492292209,-0.8604753079141422,-0.008574906516821896
303,-0.966937243938446,-0.04133999996029191,-0.8708601294872058,-0.00856914630014722
304,-0.9729980230331421,-0.04439881624173899,-0.8772817193291157,-0.008563476333859277
305,0.9996352195739746,0.9511700018151409,1.212786470687154,-0.00855789714718952
306,-0.9929991960525513,-0.05449321379754976,-0.8984736036530507,-0.008552409258429103
307,0.8763467073440552,0.8889474884002748,1.0821583376716002,-0.008547013174723166
308,0.9794756174087524,0.9409956466098107,1.1914267256018354,-0.008541709391629028
309,-0.6939852833747864,0.0964162006832318,-0.5816587727146215,-0.00853649839281638
310,0.9501029253005981,0.9261715344871662,1.1603054162249042,-0.008531380649568234
311,0.6322970390319824,0.7657779936453823,0.8235798865404913,-0.008526356620460172
312,-0.8341372609138489,0.025682860286671938,-0.7301542880974629,-0.00852142675106147
313,0.7476418018341064,0.8239913739593999,0.9457913622525561,-0.008516591473292654
314,-0.981856644153595,-0.04886967619077185,-0.8866677125342158,-0.008511851204770935
315,-0.747344970703125,0.06948608529333357,-0.6381950728769255,-0.00850720634839582
316,-0.9666334986686707,-0.04118670267588592,-0.8705383016316707,-0.0085026572917373
317,0.9975296854972839,0.9501073592382882,1.2105555898008165,-0.00849820440657911
318,0.9990984201431274,0.9508990843615773,1.2122177144730748,-0.00849384804825277
319,0.998193085193634,0.9504421706149441,1.2112584830567241,-0.008489588555145835
320,0.9994179010391235,0.9510603232635427,1.212556214729289,-0.00848542624793141
321,-0.8254883289337158,0.030047892165347607,-0.72099046726202,-0.008481361428641298
322,0.8672906756401062,0.884376997249132,1.0725631816216155,-0.0084773943797975
323,-0.9990189075469971,-0.05753130366044194,-0.9048516810553093,-0.008473525363761438
324,0.8441856503486633,0.872716115629711,1.048082666263706,-0.00846975462178613
325,-0.9634151458740234,-0.03956243131177654,-0.867128353621542,-0.008466082373032532
326,0.7358144521713257,0.8180222255793606,0.9332599059390111,-0.008462508813878746
327,-0.9680007100105286,-0.04187672094702105,-0.8719869058997758,-0.008459034117196979
328,-0.9966314435005188,-0.05632637376898159,-0.9023220863234691,-0.008455658431327446
329,0.9898117184638977,0.9462121763166645,1.2023781561858606,-0.008452381879311691
330,-0.9923853874206543,-0.054183430548960104,-0.8978232537204958,-0.0084492045580996
331,-0.9969610571861267,-0.05649272659134524,-0.9026713225952724,-0.008446126537375125
332,0.7075623869895935,0.8037636829708676,0.9033259367331777,-0.008443147858507674
333,0.9996609687805176,0.9511829971893292,1.2128137527973566,-0.008440268533162184
334,-0.610304057598114,0.13864930171823514,-0.4929958300450365,-0.008437488541760333
335,0.9972773194313049,0.9499799925384893,1.2102881998596207,-0.00843480783189854
336,-0.9971218705177307,-0.05657388751625249,-0.9028417094779712,-0.008432226316799766
337,-0.9916871190071106,-0.053831021269757556,-0.8970834159403557,-0.00842974387407291
338,0.8928583860397339,0.8972807720984984,1.0996529908388541,-0.0084273603445379
339,-0.8815197348594666,0.0017693863758783234,-0.7803575389699487,-0.00842507553103389
340,0.9967535138130188,0.9497156329357892,1.209733211006708,-0.00842288919706804
341,-0.9993176460266113,-0.05768207406653355,-0.9051682040560828,-0.008420801065006868
342,-0.9930500984191895,-0.054518903727079335,-0.8985275363431268,-0.008418810814579694
343,-0.9740189909934998,-0.04491408884468055,-0.8783634676292454,-0.00841691808134226
344,-0.9888820052146912,-0.05241530761223897,-0.8941113079071549,-0.00841512245453801
