,t5imdb50k,t5imdb50k_rstd,t5imdb50k_rzstd,t5imdb50k_smalowess_rzstd
78,-1,0.0,-0.8417168865066053,0.04592072762481818
79,-1,0.0,-0.8417168865066053,0.0459171069171048
80,-1,0.0,-0.8417168865066053,0.045913571932435684
81,-1,0.0,-0.8417168865066053,0.04591012236612191
82,-1,0.0,-0.8417168865066053,0.04590675790501132
83,-1,0.0,-0.8417168865066053,0.045903478227626394
84,0,0.5,0.20344870649767363,0.04590028300406739
85,1,1.0,1.2486142995019525,0.04589717189630988
86,-1,0.0,-0.8417168865066053,0.045894144558540746
87,1,1.0,1.2486142995019525,0.045891200637037256
88,-1,0.0,-0.8417168865066053,0.04588833977045822
89,-1,0.0,-0.8417168865066053,0.04588556159007286
90,-1,0.0,-0.8417168865066053,0.04588286572031518
91,-1,0.0,-0.8417168865066053,0.045880251779267564
92,-1,0.0,-0.8417168865066053,0.0458777193783946
93,-1,0.0,-0.8417168865066053,0.04587526812259938
94,-1,0.0,-0.8417168865066053,0.04587289761061866
95,-1,0.0,-0.8417168865066053,0.04587060743464605
96,-1,0.0,-0.8417168865066053,0.04586839717977237
97,1,1.0,1.2486142995019525,0.04586626642347126
98,1,1.0,1.2486142995019525,0.04586421473529979
99,1,1.0,1.2486142995019525,0.04586224167710868
100,1,1.0,1.2486142995019525,0.04586034680275169
101,-1,0.0,-0.8417168865066053,0.045858529657679115
102,-1,0.0,-0.8417168865066053,0.0458567897786005
103,-1,0.0,-0.8417168865066053,0.04585512669321907
104,1,1.0,1.2486142995019525,0.045853539920042874
105,1,1.0,1.2486142995019525,0.04585202896827537
106,1,1.0,1.2486142995019525,0.045850593337804016
107,-1,0.0,-0.8417168865066053,0.04584923251927295
108,-1,0.0,-0.8417168865066053,0.04584794599407665
109,-1,0.0,-0.8417168865066053,0.04584673323424296
110,1,1.0,1.2486142995019525,0.045845593702352326
111,1,1.0,1.2486142995019525,0.045844526851534215
112,1,1.0,1.2486142995019525,0.04584353212553697
113,1,1.0,1.2486142995019525,0.04584260895887126
114,-1,0.0,-0.8417168865066053,0.045841756777018954
115,1,1.0,1.2486142995019525,0.045840974996712656
116,-1,0.0,-0.8417168865066053,0.04584026302612513
117,-1,0.0,-0.8417168865066053,0.04583962026464571
118,1,1.0,1.2486142995019525,0.045839046102934204
119,1,1.0,1.2486142995019525,0.045838539922707686
120,1,1.0,1.2486142995019525,0.045838101096788285
121,1,1.0,1.2486142995019525,0.04583772898890373
122,-1,0.0,-0.8417168865066053,0.045837422953726475
123,-1,0.0,-0.8417168865066053,0.045837182336686745
124,1,1.0,1.2486142995019525,0.04583700647412377
125,1,1.0,1.2486142995019525,0.045836894693594886
126,-1,0.0,-0.8417168865066053,0.045836846314241064
127,-1,0.0,-0.8417168865066053,0.045836860647203194
128,1,1.0,1.2486142995019525,0.04583693699588795
129,-1,0.0,-0.8417168865066053,0.04583707465567434
130,0,0.5,0.20344870649767363,0.045837272914179564
131,1,1.0,1.2486142995019525,0.04583753105174168
132,1,1.0,1.2486142995019525,0.045837848341939026
133,-1,0.0,-0.8417168865066053,0.0458382240521393
134,1,1.0,1.2486142995019525,0.04583865744407064
135,1,1.0,1.2486142995019525,0.045839147774413724
136,-1,0.0,-0.8417168865066053,0.04583969429540149
137,-1,0.0,-0.8417168865066053,0.04584029625542907
138,1,1.0,1.2486142995019525,0.04584095289966053
139,1,1.0,1.2486142995019525,0.045841663470389725
140,1,1.0,1.2486142995019525,0.045842427206670436
141,1,1.0,1.2486142995019525,0.04584324334467185
142,1,1.0,1.2486142995019525,0.04584411111826961
143,1,1.0,1.2486142995019525,0.04584502975962215
144,1,1.0,1.2486142995019525,0.04584599849972546
145,-1,0.0,-0.8417168865066053,0.0458470165689469
146,1,1.0,1.2486142995019525,0.04584808319752555
147,0,0.5,0.20344870649767363,0.0458491976160414
148,0,0.5,0.20344870649767363,0.045850359055845474
149,-1,0.0,-0.8417168865066053,0.0458515667494509
150,-1,0.0,-0.8417168865066053,0.04585281993074535
151,0,0.5,0.20344870649767363,0.04585411783478222
152,1,1.0,1.2486142995019525,0.04585545969799265
153,-1,0.0,-0.8417168865066053,0.04585684475837937
154,-1,0.0,-0.8417168865066053,0.0458582722553293
155,1,1.0,1.2486142995019525,0.04585974142980587
156,1,1.0,1.2486142995019525,0.04586125152458739
157,1,1.0,1.2486142995019525,0.04586280178432248
158,1,1.0,1.2486142995019525,0.045864391455719404
159,0,0.5,0.20344870649767363,0.045866019787741644
160,-1,0.0,-0.8417168865066053,0.04586768603175194
161,-1,0.0,-0.8417168865066053,0.04586938944157835
162,-1,0.0,-0.8417168865066053,0.04587112927340715
163,-1,0.0,-0.8417168865066053,0.04587290478564108
164,1,1.0,1.2486142995019525,0.04587471523900579
165,-1,0.0,-0.8417168865066053,0.045876559896685105
166,-1,0.0,-0.8417168865066053,0.04587843802440499
167,-1,0.0,-0.8417168865066053,0.04588034889046338
168,-1,0.0,-0.8417168865066053,0.04588229176571897
169,1,1.0,1.2486142995019525,0.04588426592362389
170,1,1.0,1.2486142995019525,0.04588627064022631
171,1,1.0,1.2486142995019525,0.04588830519412428
172,-1,0.0,-0.8417168865066053,0.04589036886636976
173,1,1.0,1.2486142995019525,0.04589246094032535
174,0,0.5,0.20344870649767363,0.04589458070147639
175,-1,0.0,-0.8417168865066053,0.04589672743730301
176,-1,0.0,-0.8417168865066053,0.045898900437437426
177,-1,0.0,-0.8417168865066053,0.045901098993538954
178,-1,0.0,-0.8417168865066053,0.045903322399043565
179,-1,0.0,-0.8417168865066053,0.045905569948873945
180,1,1.0,1.2486142995019525,0.045907840939118594
181,1,1.0,1.2486142995019525,0.04591013466682908
182,1,1.0,1.2486142995019525,0.04591245043025499
183,-1,0.0,-0.8417168865066053,0.04591478752864469
184,-1,0.0,-0.8417168865066053,0.04591714526188551
185,0,0.5,0.20344870649767363,0.04591952293012083
186,1,1.0,1.2486142995019525,0.04592191983335318
187,0,0.5,0.20344870649767363,0.04592433527120756
188,-1,0.0,-0.8417168865066053,0.045926768543360225
189,1,1.0,1.2486142995019525,0.045929218950113496
190,0,0.5,0.20344870649767363,0.04593168579292988
191,1,1.0,1.2486142995019525,0.04593416837479426
192,1,1.0,1.2486142995019525,0.04593666600016666
193,-1,0.0,-0.8417168865066053,0.045939177975193445
194,1,1.0,1.2486142995019525,0.0459417036075398
195,-1,0.0,-0.8417168865066053,0.04594424220621207
196,-1,0.0,-0.8417168865066053,0.045946793081895705
197,-1,0.0,-0.8417168865066053,0.04594935554737047
198,-1,0.0,-0.8417168865066053,0.04595192891777431
199,1,1.0,1.2486142995019525,0.045954512510492526
200,1,1.0,1.2486142995019525,0.0459571056450323
201,1,1.0,1.2486142995019525,0.0459597076432787
202,-1,0.0,-0.8417168865066053,0.04596231782978751
203,-1,0.0,-0.8417168865066053,0.04596493553195526
204,1,1.0,1.2486142995019525,0.045967560080001774
205,-1,0.0,-0.8417168865066053,0.04597019080701707
206,-1,0.0,-0.8417168865066053,0.04597282704907404
207,-1,0.0,-0.8417168865066053,0.04597546814519582
208,1,1.0,1.2486142995019525,0.04597811343724902
209,1,1.0,1.2486142995019525,0.04598076226979689
210,1,1.0,1.2486142995019525,0.045983413989915005
211,-1,0.0,-0.8417168865066053,0.04598606794697134
212,1,1.0,1.2486142995019525,0.04598872349237106
213,1,1.0,1.2486142995019525,0.04599137997940279
214,-1,0.0,-0.8417168865066053,0.045994036763452824
215,1,1.0,1.2486142995019525,0.04599669320197652
216,1,1.0,1.2486142995019525,0.04599934865481123
217,-1,0.0,-0.8417168865066053,0.046002002484551864
218,-1,0.0,-0.8417168865066053,0.04600465405679191
219,1,1.0,1.2486142995019525,0.04600730274012464
220,-1,0.0,-0.8417168865066053,0.04600994790628456
221,-1,0.0,-0.8417168865066053,0.046012588930152976
222,1,1.0,1.2486142995019525,0.046015225189893164
223,-1,0.0,-0.8417168865066053,0.04601785606689578
224,-1,0.0,-0.8417168865066053,0.04602048094567942
225,-1,0.0,-0.8417168865066053,0.04602309921389153
226,-1,0.0,-0.8417168865066053,0.046025710262264936
227,-1,0.0,-0.8417168865066053,0.04602831348485342
228,-1,0.0,-0.8417168865066053,0.04603090827924483
229,-1,0.0,-0.8417168865066053,0.04603349404651964
230,1,1.0,1.2486142995019525,0.04603607019111452
231,1,1.0,1.2486142995019525,0.0460386361206565
232,1,1.0,1.2486142995019525,0.04604119124576152
233,-1,0.0,-0.8417168865066053,0.04604373497980322
234,0,0.5,0.20344870649767363,0.046046266738781094
235,1,1.0,1.2486142995019525,0.04604878594155211
236,-1,0.0,-0.8417168865066053,0.04605129200970435
237,-1,0.0,-0.8417168865066053,0.04605378436741892
238,-1,0.0,-0.8417168865066053,0.046056262441830566
239,-1,0.0,-0.8417168865066053,0.04605872566337112
240,-1,0.0,-0.8417168865066053,0.04606117346577594
241,1,1.0,1.2486142995019525,0.04606360528639571
242,-1,0.0,-0.8417168865066053,0.04606602056656339
243,-1,0.0,-0.8417168865066053,0.04606841875183988
244,-1,0.0,-0.8417168865066053,0.046070799291987735
245,-1,0.0,-0.8417168865066053,0.04607316164093011
246,1,1.0,1.2486142995019525,0.046075505256997815
247,1,1.0,1.2486142995019525,0.046077829603190984
248,1,1.0,1.2486142995019525,0.04608013414735191
249,1,1.0,1.2486142995019525,0.046082418362199756
250,1,1.0,1.2486142995019525,0.046084681725354674
251,1,1.0,1.2486142995019525,0.04608692371951072
252,-1,0.0,-0.8417168865066053,0.04608914383258565
253,-1,0.0,-0.8417168865066053,0.0460913415578042
254,-1,0.0,-0.8417168865066053,0.04609351639380948
255,1,1.0,1.2486142995019525,0.04609566784474707
256,1,1.0,1.2486142995019525,0.04609779542038031
257,1,1.0,1.2486142995019525,0.046099898636193466
258,1,1.0,1.2486142995019525,0.046101977013481475
259,1,1.0,1.2486142995019525,0.046104030079377745
260,1,1.0,1.2486142995019525,0.046106057366810935
261,1,1.0,1.2486142995019525,0.046108058414465414
262,-1,0.0,-0.8417168865066053,0.04611003276699005
263,-1,0.0,-0.8417168865066053,0.04611197997524542
264,-1,0.0,-0.8417168865066053,0.0461138995964891
265,-1,0.0,-0.8417168865066053,0.0461157911943857
266,-1,0.0,-0.8417168865066053,0.04611765433899389
267,-1,0.0,-0.8417168865066053,0.04611948860698949
268,-1,0.0,-0.8417168865066053,0.04612129358192652
269,1,1.0,1.2486142995019525,0.046123068854468756
270,-1,0.0,-0.8417168865066053,0.046124814022574026
271,-1,0.0,-0.8417168865066053,0.04612652869157645
272,-1,0.0,-0.8417168865066053,0.04612821247422227
273,-1,0.0,-0.8417168865066053,0.04612986499074642
274,-1,0.0,-0.8417168865066053,0.04613148586890371
275,1,1.0,1.2486142995019525,0.04613307474417136
276,-1,0.0,-0.8417168865066053,0.046134631259812826
277,-1,0.0,-0.8417168865066053,0.04613615506716398
278,-1,0.0,-0.8417168865066053,0.04613764582591554
279,-1,0.0,-0.8417168865066053,0.04613910320420813
280,-1,0.0,-0.8417168865066053,0.04614052687892757
281,-1,0.0,-0.8417168865066053,0.04614191653599439
282,1,1.0,1.2486142995019525,0.04614327187049451
283,-1,0.0,-0.8417168865066053,0.04614459258698279
284,1,1.0,1.2486142995019525,0.046145878399825466
285,-1,0.0,-0.8417168865066053,0.046147129033515796
286,1,1.0,1.2486142995019525,0.0461483442229529
287,1,1.0,1.2486142995019525,0.046149523713639964
288,1,1.0,1.2486142995019525,0.046150667261865
289,-1,0.0,-0.8417168865066053,0.04615177463503346
290,-1,0.0,-0.8417168865066053,0.046152845612023166
291,-1,0.0,-0.8417168865066053,0.04615387998351551
292,-1,0.0,-0.8417168865066053,0.04615487755230079
293,1,1.0,1.2486142995019525,0.04615583813358034
294,1,1.0,1.2486142995019525,0.046156761555317866
295,1,1.0,1.2486142995019525,0.04615764765857583
296,0,0.5,0.20344870649767363,0.046158496297875766
297,-1,0.0,-0.8417168865066053,0.046159307341576056
298,-1,0.0,-0.8417168865066053,0.04616008067225359
299,1,1.0,1.2486142995019525,0.04616081618709965
300,1,1.0,1.2486142995019525,0.04616151379830334
301,1,1.0,1.2486142995019525,0.04616217343338209
302,-1,0.0,-0.8417168865066053,0.04616279503551389
303,-1,0.0,-0.8417168865066053,0.046163378564012154
304,-1,0.0,-0.8417168865066053,0.04616392399471213
305,1,1.0,1.2486142995019525,0.04616443132048001
306,-1,0.0,-0.8417168865066053,0.04616490055155604
307,1,1.0,1.2486142995019525,0.046165331715797384
308,1,1.0,1.2486142995019525,0.04616572485887266
309,1,1.0,1.2486142995019525,0.04616608004440691
310,-1,0.0,-0.8417168865066053,0.046166397354221726
311,-1,0.0,-0.8417168865066053,0.046166676889093615
312,-1,0.0,-0.8417168865066053,0.04616691876964559
313,1,1.0,1.2486142995019525,0.04616712313723786
314,1,1.0,1.2486142995019525,0.04616729015476532
315,1,1.0,1.2486142995019525,0.04616742000718859
316,-1,0.0,-0.8417168865066053,0.046167512902282964
317,-1,0.0,-0.8417168865066053,0.04616756907115649
318,-1,0.0,-0.8417168865066053,0.0461675887688305
319,1,1.0,1.2486142995019525,0.04616757227463679
320,-1,0.0,-0.8417168865066053,0.046167519892531005
321,1,1.0,1.2486142995019525,0.04616743195137744
322,1,1.0,1.2486142995019525,0.04616730880521244
323,-1,0.0,-0.8417168865066053,0.04616715083366919
324,1,1.0,1.2486142995019525,0.04616695844312124
325,-1,0.0,-0.8417168865066053,0.046166732067860886
326,1,1.0,1.2486142995019525,0.046166472170627866
327,-1,0.0,-0.8417168865066053,0.04616617924315395
328,-1,0.0,-0.8417168865066053,0.046165853807274254
329,1,1.0,1.2486142995019525,0.046165496415526384
330,-1,0.0,-0.8417168865066053,0.04616510765157715
331,-1,0.0,-0.8417168865066053,0.0461646881306592
332,-1,0.0,-0.8417168865066053,0.0461642385002235
333,1,1.0,1.2486142995019525,0.046163759441426186
334,1,1.0,1.2486142995019525,0.04616325167086513
335,1,1.0,1.2486142995019525,0.046162715942374095
336,-1,0.0,-0.8417168865066053,0.046162153048679315
337,-1,0.0,-0.8417168865066053,0.04616156382233732
338,-1,0.0,-0.8417168865066053,0.046160949136711066
339,1,1.0,1.2486142995019525,0.04616030990758761
340,1,1.0,1.2486142995019525,0.0461596470944597
341,-1,0.0,-0.8417168865066053,0.04615896170226413
342,-1,0.0,-0.8417168865066053,0.04615825478257913
343,-1,0.0,-0.8417168865066053,0.04615752743487131
344,-1,0.0,-0.8417168865066053,0.046156780808625286
345,-1,0.0,-0.8417168865066053,0.04615601610575879
346,-1,0.0,-0.8417168865066053,0.04615523458312417
347,-1,0.0,-0.8417168865066053,0.04615443755489425
348,1,1.0,1.2486142995019525,0.04615362639442899
349,-1,0.0,-0.8417168865066053,0.04615280253662798
350,1,1.0,1.2486142995019525,0.046151967479754794
351,-1,0.0,-0.8417168865066053,0.046151122787124875
352,-1,0.0,-0.8417168865066053,0.0461502700888614
353,1,1.0,1.2486142995019525,0.0461494110837313
354,1,1.0,1.2486142995019525,0.04614854754127552
355,1,1.0,1.2486142995019525,0.04614768130466032
356,-1,0.0,-0.8417168865066053,0.04614681429321855
357,-1,0.0,-0.8417168865066053,0.04614594850551377
358,1,1.0,1.2486142995019525,0.046145086021996046
359,-1,0.0,-0.8417168865066053,0.046144229007873114
360,-1,0.0,-0.8417168865066053,0.046143379715795955
361,1,1.0,1.2486142995019525,0.046142540488664265
362,1,1.0,1.2486142995019525,0.046141713762946394
363,1,1.0,1.2486142995019525,0.04614090207232344
364,1,1.0,1.2486142995019525,0.04614010805186293
365,-1,0.0,-0.8417168865066053,0.046139334442456305
366,1,1.0,1.2486142995019525,0.04613858409521998
367,1,1.0,1.2486142995019525,0.046137859975317885
368,-1,0.0,-0.8417168865066053,0.04613716516613531
369,1,1.0,1.2486142995019525,0.04613650287360597
370,-1,0.0,-0.8417168865066053,0.046135876430389966
371,-1,0.0,-0.8417168865066053,0.04613528930050298
372,1,1.0,1.2486142995019525,0.04613474508410937
373,-1,0.0,-0.8417168865066053,0.04613424752228674
374,1,1.0,1.2486142995019525,0.04613380050261889
375,1,1.0,1.2486142995019525,0.04613340806517778
376,1,1.0,1.2486142995019525,0.04613307440850455
377,1,1.0,1.2486142995019525,0.046132803894951876
378,1,1.0,1.2486142995019525,0.046132601056004655
379,1,1.0,1.2486142995019525,0.04613247059797467
380,-1,0.0,-0.8417168865066053,0.04613241740842128
381,1,1.0,1.2486142995019525,0.04613244656237797
382,1,1.0,1.2486142995019525,0.046132563329296335
383,-1,0.0,-0.8417168865066053,0.04613277318037531
384,-1,0.0,-0.8417168865066053,0.04613308179609283
385,1,1.0,1.2486142995019525,0.04613349507393587
386,1,1.0,1.2486142995019525,0.04613401913632063
387,1,1.0,1.2486142995019525,0.04613466033869485
388,1,1.0,1.2486142995019525,0.04613542527781017
389,-1,0.0,-0.8417168865066053,0.04613632080015471
390,1,1.0,1.2486142995019525,0.04613735401052906
391,1,1.0,1.2486142995019525,0.04613853228075274
392,-1,0.0,-0.8417168865066053,0.04613986325847786
393,-1,0.0,-0.8417168865066053,0.046141354876094734
394,-1,0.0,-0.8417168865066053,0.046143015359578286
395,-1,0.0,-0.8417168865066053,0.04614485323700193
396,-1,0.0,-0.8417168865066053,0.04614687734741999
397,1,1.0,1.2486142995019525,0.04614909684984833
398,1,1.0,1.2486142995019525,0.04615152123218816
399,1,1.0,1.2486142995019525,0.04615416031981509
400,-1,0.0,-0.8417168865066053,0.04615702428331634
401,-1,0.0,-0.8417168865066053,0.046160123646495
402,1,1.0,1.2486142995019525,0.046163469293643566
403,-1,0.0,-0.8417168865066053,0.04616707247710682
404,1,1.0,1.2486142995019525,0.04617094482411091
405,-1,0.0,-0.8417168865066053,0.04617509834251695
406,-1,0.0,-0.8417168865066053,0.046179545425881034
407,-1,0.0,-0.8417168865066053,0.046184298857860476
408,-1,0.0,-0.8417168865066053,0.04618937181601556
409,-1,0.0,-0.8417168865066053,0.04619477787545987
410,-1,0.0,-0.8417168865066053,0.04620053101228426
411,-1,0.0,-0.8417168865066053,0.04620664560612621
412,-1,0.0,-0.8417168865066053,0.04621313644162563
413,-1,0.0,-0.8417168865066053,0.04622001870863532
414,-1,0.0,-0.8417168865066053,0.046227308001039254
415,-1,0.0,-0.8417168865066053,0.04623502031402629
416,-1,0.0,-0.8417168865066053,0.04624317203965339
417,1,1.0,1.2486142995019525,0.04625177996052298
418,1,1.0,1.2486142995019525,0.04626086124138785
419,-1,0.0,-0.8417168865066053,0.04627043341837597
420,1,1.0,1.2486142995019525,0.04628051438540378
421,1,1.0,1.2486142995019525,0.04629112237822883
422,-1,0.0,-0.8417168865066053,0.04630227595547948
423,0,0.5,0.20344870649767363,0.04631399397565876
424,-1,0.0,-0.8417168865066053,0.046326295570687494
425,1,1.0,1.2486142995019525,0.04633920011644393
426,1,1.0,1.2486142995019525,0.04635272719862662
427,1,1.0,1.2486142995019525,0.04636689657433766
428,1,1.0,1.2486142995019525,0.0463817281298803
429,-1,0.0,-0.8417168865066053,0.04639724183320908
430,1,1.0,1.2486142995019525,0.046413457681759085
431,-1,0.0,-0.8417168865066053,0.04643039564429142
432,-1,0.0,-0.8417168865066053,0.04644807559776673
433,1,1.0,1.2486142995019525,0.04646651725813641
434,1,1.0,1.2486142995019525,0.046485740103928135
435,-1,0.0,-0.8417168865066053,0.046505763293610274
436,1,1.0,1.2486142995019525,0.04652660557534256
437,-1,0.0,-0.8417168865066053,0.04654828519014617
438,1,1.0,1.2486142995019525,0.04657081976737188
439,-1,0.0,-0.8417168865066053,0.04659422621106017
440,-1,0.0,-0.8417168865066053,0.04661852057792008
441,-1,0.0,-0.8417168865066053,0.046643717947511584
442,1,1.0,1.2486142995019525,0.04666983228292473
443,-1,0.0,-0.8417168865066053,0.04669687628283359
444,1,1.0,1.2486142995019525,0.04672486122348426
445,1,1.0,1.2486142995019525,0.04675379679183419
446,1,1.0,1.2486142995019525,0.04678369090871041
447,-1,0.0,-0.8417168865066053,0.04681454954082948
448,1,1.0,1.2486142995019525,0.04684637650288592
449,-1,0.0,-0.8417168865066053,0.04687917324823843
450,-1,0.0,-0.8417168865066053,0.046912938649105416
451,1,1.0,1.2486142995019525,0.04695417831214013
452,-1,0.0,-0.8417168865066053,0.04699570486265849
453,-1,0.0,-0.8417168865066053,0.04703751441534745
454,-1,0.0,-0.8417168865066053,0.04707960305128939
455,-1,0.0,-0.8417168865066053,0.04712196682555697
456,-1,0.0,-0.8417168865066053,0.0471646017773556
457,-1,0.0,-0.8417168865066053,0.04720750393795888
458,-1,0.0,-0.8417168865066053,0.047250669339818266
459,-1,0.0,-0.8417168865066053,0.04729409402588906
460,-1,0.0,-0.8417168865066053,0.04733777405616136
461,1,1.0,1.2486142995019525,0.047381705513600034
462,-1,0.0,-0.8417168865066053,0.04742588450612118
463,1,1.0,1.2486142995019525,0.04747030716607973
464,1,1.0,1.2486142995019525,0.04751496965110756
465,1,1.0,1.2486142995019525,0.047559868145057665
466,-1,0.0,-0.8417168865066053,0.047604998860039466
467,1,1.0,1.2486142995019525,0.0476503580355329
468,1,1.0,1.2486142995019525,0.047695941935603836
469,0,0.5,0.20344870649767363,0.04774174684925936
470,-1,0.0,-0.8417168865066053,0.0477877690885476
471,1,1.0,1.2486142995019525,0.04783400498425071
472,1,1.0,1.2486142995019525,0.047880450887166554
473,-1,0.0,-0.8417168865066053,0.047927103172224934
474,1,1.0,1.2486142995019525,0.04797395823317623
475,1,1.0,1.2486142995019525,0.04802101247599574
476,0,0.5,0.20344870649767363,0.04806826232104994
477,1,1.0,1.2486142995019525,0.048115704195318056
478,-1,0.0,-0.8417168865066053,0.048163334522347216
479,-1,0.0,-0.8417168865066053,0.0482111497176998
480,1,1.0,1.2486142995019525,0.048259146181251135
481,0,0.5,0.20344870649767363,0.04830732030318534
482,-1,0.0,-0.8417168865066053,0.04835566846952427
483,-1,0.0,-0.8417168865066053,0.04840418705503322
484,-1,0.0,-0.8417168865066053,0.04845287242092701
485,-1,0.0,-0.8417168865066053,0.048501720923564924
486,-1,0.0,-0.8417168865066053,0.048550728925940964
487,1,1.0,1.2486142995019525,0.04859989280937623
488,1,1.0,1.2486142995019525,0.04864920898413067
489,-1,0.0,-0.8417168865066053,0.048698673892960495
490,1,1.0,1.2486142995019525,0.04874828400661604
491,1,1.0,1.2486142995019525,0.048798035817844185
492,0,0.5,0.20344870649767363,0.04884792584347883
493,1,1.0,1.2486142995019525,0.048897950618349555
494,-1,0.0,-0.8417168865066053,0.04894810668623062
495,1,1.0,1.2486142995019525,0.04899839059633998
496,1,1.0,1.2486142995019525,0.04904879889613455
497,1,1.0,1.2486142995019525,0.049099328135161345
498,0,0.5,0.20344870649767363,0.04914997485584847
499,-1,0.0,-0.8417168865066053,0.049200735576720445
500,-1,0.0,-0.8417168865066053,0.0492516067791967
501,1,1.0,1.2486142995019525,0.04930258490649171
502,1,1.0,1.2486142995019525,0.04935366637523778
503,1,1.0,1.2486142995019525,0.04940484758197946
504,1,1.0,1.2486142995019525,0.04945612489052497
505,-1,0.0,-0.8417168865066053,0.049507494614332244
506,-1,0.0,-0.8417168865066053,0.049558953000284275
507,-1,0.0,-0.8417168865066053,0.04961049621806108
508,1,1.0,1.2486142995019525,0.04966212036770578
509,-1,0.0,-0.8417168865066053,0.04971382149313581
510,-1,0.0,-0.8417168865066053,0.04976559559179435
511,1,1.0,1.2486142995019525,0.04981743860928267
512,-1,0.0,-0.8417168865066053,0.04986934644784691
