,text_raw,text_clean
103,"He wanted to stay there forever, only getting up to pee in the sink.",he want to stay there forever only get up to pee in the sink
104,"Now that he had warned his mother, he had no interest in talking to her.",now that he have warn his mother he have no interest in talk to her
105,His mother knew about the no-talking thing.,his mother know about the no talk thing
106,It had happened after Danny had ventured into Room 217 at the Overlook.,it have happen after danny have venture into room at the overlook
107,Will you talk to Dick?,will you talk to dick
108,"Lying in his bed, looking up at her, he nodded.",lie in his bed look up at her he nod
109,"His mother called, even though it was four in the morning.",his mother call even though it be four in the morning
110,"Late the next day, Dick came.",late the next day dick come
111,He brought something with him.,he bring something with him
112,A present.,a present
113,After Wendy called Dickshe made sure Danny heard her doing itDanny went back to sleep.,after wendy call dickshe make sure danny hear her do itdanny go back to sleep
114,"Although he was now eight and in the third grade, he was sucking his thumb.",although he be now eight and in the 3 grade he be suck his thumb
115,It hurt her to see him do that.,it hurt her to see him do that
116,She went to the bathroom door and stood looking at it.,she go to the bathroom door and stand look at it
117,"She was afraidDanny had made her afraidbut she had to go, and she had no intention of using the sink as he had.",she be afraiddanny have make her afraidbut she have to go and she have no intention of use the sink a he have
118,The image of how she would look teetering on the edge of the counter with her butt hanging over the porcelain (even if there was no one there to see) made her wrinkle her nose.,the image of how she would look teeter on the edge of the counter with her butt hang over the porcelain even if there be no one there to see make her wrinkle her nose
119,In one hand she had the hammer from her little box of widows tools.,in one hand she have the hammer from her little box of widow tool
120,"As she turned the knob and pushed the bathroom door open, she raised it.",a she turn the knob and push the bathroom door open she raise it
121,"The bathroom was empty, of course, but the ring of the toilet seat was down.",the bathroom be empty of course but the ring of the toilet seat be down
122,"She never left it that way before going to bed, because she knew if Danny wandered in, only ten percent awake, he was apt to forget to put it up and piss all over it.",she never leave it that way before go to bed because she know if danny wander in only ten percent awake he be apt to forget to put it up and piss all over it
123,"Also, there was a smell.",also there be a smell
124,A bad one.,a bad one
125,As if a rat had died in the walls.,a if a rat have die in the wall
126,"She took a step in, then two.",she take a step in then two
127,"She saw movement and whirled, hammer upraised, to hit whoever",she see movement and whirl hammer upraise to hit whoever
128,(whatever),whatever
129,was hiding behind the door.,be hide behind the door
130,But it was only her shadow.,but it be only her shadow
131,"Scared of her own shadow, people sometimes sneered, but who had a better right than Wendy Torrance?",scare of her own shadow people sometimes sneer but who have a well right than wendy torrance
132,"After the things she had seen and been through, she knew that shadows could be dangerous.",after the thing she have see and be through she know that shadow can be dangerous
133,They could have teeth.,they can have tooth
134,"No one was in the bathroom, but there was a discolored smear on the toilet seat and another on the shower curtain.",no one be in the bathroom but there be a discolor smear on the toilet seat and another on the shower curtain
135,"Excrement was her first thought, but shit wasnt yellowish-purple.",excrement be her ﻿1 think but shit be not yellowish purple
136,She looked more closely and saw bits of flesh and decayed skin.,she look much closely and see bit of flesh and decay skin
137,"There was more on the bathmat, in the shape of footprints.",there be much on the bathmat in the shape of footprint
138,She thought them too smalltoo daintyto be a mans.,she think them too smalltoo daintyto be a man
139,"Oh God, she whispered.",oh god she whisper
140,She ended up using the sink after all.,she end up use the sink after all
141,Wendy nagged her son out of bed at noon.,wendy nag her son out of bed at noon
142,"She managed to get a little soup and half a peanut butter sandwich into him, but then he went back to bed.",she manage to get a little soup and half a peanut butter sandwich into him but then he go back to bed
143,He still wouldnt speak.,he still would not speak
144,"Hallorann arrived shortly after five in the afternoon, behind the wheel of his now ancient (but perfectly maintained and blindingly polished) red Cadillac.",hallorann arrive shortly after five in the afternoon behind the wheel of his now ancient but perfectly maintain and blindingly polish red cadillac
145,"Wendy had been standing at the window, waiting and watching as she had once waited and watched for her husband, hoping Jack would come home in a good mood.",wendy have be stand at the window wait and watch a she have once wait and watch for her husband hope jack would come home in a good mood
146,And sober.,and sober
147,She rushed down the stairs and opened the door just as Dick was about to ring the bell marked TORRANCE 2A.,she rush down the stair and open the door just a dick be about to ring the bell mark torrance 2a
148,"He held out his arms and she rushed into them at once, wishing she could be enfolded there for at least an hour.",he hold out his arm and she rush into them at once wish she can be enfold there for at little a hour
149,Maybe two.,maybe two
150,He let go and held her at arms length by her shoulders.,he let go and hold her at arm length by her shoulder
151,"Youre lookin fine, Wendy.",you be lookin fine wendy
152,Hows the little man?,how be the little man
153,He talkin again?,he talkin again
154,"No, but hell talk to you.",no but hell talk to you
155,"Even if he wont do it out loud to start with, you can Instead of finishing, she made a finger-gun and pointed it at his forehead.",even if he will not do it out loud to start with you can instead of finish she make a finger gun and point it at his forehead
156,"Not necessarily, Dick said.",not necessarily dick say
157,His smile revealed a bright new pair of false teeth.,his smile reveal a bright new pair of false tooth
158,The Overlook had taken most of the last set on the night the boiler blew.,the overlook have take much of the last set on the night the boiler blow
159,"Jack Torrance swung the mallet that took Dicks dentures and Wendys ability to walk without a hitch in her stride, but they both understood it had really been the Overlook.",jack torrance swing the mallet that take dicks denture and wendys ability to walk without a hitch in her stride but they both understand it have really be the overlook
160,"Hes very powerful, Wendy.",he s very powerful wendy
161,"If he wants to block me out, he will.",if he want to block me out he will
162,I know from my own experience.,i know from my own experience
163,"Besides, itd be better if we talk with our mouths.",besides it would be well if we talk with our mouth
164,Better for him.,well for him
165,Now tell me everything that happened.,now tell me everything that happen
166,"After she did that, Wendy took him into the bathroom.",after she do that wendy take him into the bathroom
167,"She had left the stains for him to see, like a beat cop preserving the scene of a crime for the forensic team.",she have leave the stain for him to see like a beat cop preserve the scene of a crime for the forensic team
168,And there had been a crime.,and there have be a crime
169,One against her boy.,one against her boy
170,"Dick looked for a long time, not touching, then nodded.",dick look for a long time not touch then nod
171,Lets see if Dannys up and in the doins.,let us see if dannys up and in the doins
172,"He wasnt, but Wendys heart was lightened by the look of gladness that came into her sons face when he saw who was sitting beside him on the bed and shaking his shoulder.",he be not but wendys heart be lighten by the look of gladness that come into her son face when he see who be sit beside him on the bed and shake his shoulder
173,(hey Danny I brought you a present),hey danny i bring you a present
174,(its not my birthday),its not my birthday
175,"Wendy watched them, knowing they were speaking but not knowing what it was about.",wendy watch them know they be speak but not know what it be about
176,"Dick said, Get on up, honey.",dick say get on up honey
177,Were gonna take a walk on the beach.,be go to take a walk on the beach
178,(Dick she came back Mrs. Massey from Room 217 came back),dick she come back mrs massey from room come back
179,Dick gave his shoulder another shake.,dick give his shoulder another shake
180,"Talk out loud, Dan.",talk out loud dan
181,Youre scarin your ma.,you be scarin your ma
182,"Danny said, Whats my present?",danny say what be my present
183,Dick smiled.,dick smile
184,Thats better.,that be well
185,"I like to hear you, and Wendy does, too.",i like to hear you and wendy doe too
186,Yes.,yes
187,It was all she dared say.,it be all she dare say
188,Otherwise theyd hear the tremble in her voice and be concerned.,otherwise they would hear the tremble in her voice and be concern
189,She didnt want that.,she do not want that
190,"While were gone, you might want to give the bathroom a cleaning, Dick said to her.",while be go you may want to give the bathroom a clean dick say to her
191,Have you got kitchen gloves?,have you get kitchen glove
192,She nodded.,she nod
193,Good.,good
194,Wear them.,wear them
195,The beach was two miles away.,the beach be two mile away
196,"The parking lot was surrounded by tawdry beachfront attractionsfunnel cake concessions, hotdog stands, souvenir shopsbut this was the tag end of the season, and none were doing much business.",the park lot be surround by tawdry beachfront attractionsfunnel cake concession hotdog stand souvenir shopsbut this be the tag end of the season and none be do much business
197,They had the beach itself almost entirely to themselves.,they have the beach itself almost entirely to themselves
198,"On the ride from the apartment, Danny had held his presentan oblong package, quite heavy, wrapped in silver paperon his lap.",on the ride from the apartment danny have hold his presentan oblong package quite heavy wrap in silver paperon his lap
199,"You can open it after we talk a bit, Dick said.",you can open it after we talk a bite dick say
200,"They walked just above the waves, where the sand was hard and gleaming.",they walk just above the wave where the sand be hard and gleam
201,"Danny walked slowly, because Dick was pretty old.",danny walk slowly because dick be pretty old
202,Someday hed die.,someday he would die
203,Maybe even soon.,maybe even soon
204,"Im good to go another few years, Dick said.",i be good to go another few year dick say
205,Dont you worry about that.,do not you worry about that
206,Now tell me about last night.,now tell me about last night
207,Dont leave anything out.,do not leave anything out
208,It didnt take long.,it do not take long
209,"The hard part would have been finding words to explain the terror he now felt, and how it was mingled with a suffocating sense of certainty: now that shed found him, shed never leave.",the hard part would have be find word to explain the terror he now feel and how it be mingle with a suffocate sense of certainty now that she would find him she would never leave
210,"But because it was Dick, he didnt need words, although he found some.",but because it be dick he do not need word although he find some
211,Shell come back.,she will come back
212,I know she will.,i know she will
213,Shell come back and come back until she gets me.,she will come back and come back until she get me
214,Do you remember when we met?,do you remember when we meet
215,"Although surprised at the change of direction, Danny nodded.",although surprise at the change of direction danny nod
216,It had been Hallorann who gave him and his parents the guided tour on their first day at the Overlook.,it have be hallorann who give him and his parent the guide tour on their ﻿1 day at the overlook
217,"Very long ago, that seemed.",very long ago that seem
218,And do you remember the first time I spoke up inside your head?,and do you remember the ﻿1 time i speak up inside your head
219,I sure do.,i sure do
220,What did I say?,what do i say
221,You asked me if I wanted to go to Florida with you.,you ask me if i want to go to florida with you
222,Thats right.,that be right
223,"And how did it make you feel, to know you wasnt alone anymore?",and how do it make you feel to know you be not alone anymore
224,That you wasnt the only one?,that you be not the only one
225,"It was great, Danny said.",it be great danny say
226,It was so great.,it be so great
227,"Yeah, Hallorann said.",yes hallorann say
228,"Yeah, course it was.",yes course it be
229,They walked in silence for a bit.,they walk in silence for a bite
230,"Little birdspeeps, Dannys mother called themran in and out of the waves.",little birdspeeps dannys mother call themran in and out of the wave
231,"Did it ever strike you funny, how I showed up when you needed me?",do it ever strike you funny how i show up when you need me
232,He looked down at Danny and smiled.,he look down at danny and smile
233,It didnt.,it do not
234,Why would it?,why would it
235,"You was just a child, but youre a little older now.",you be just a child but you be a little old now
236,A lot older in some ways.,a lot old in some way
237,"Listen to me, Danny.",listen to me danny
238,The world has a way of keeping things in balance.,the world have a way of keep thing in balance
239,I believe that.,i believe that
240,"Theres a saying: When the pupil is ready, the teacher will appear.",there be a say when the pupil be ready the teacher will appear
241,I was your teacher.,i be your teacher
242,"You were a lot more than that, Danny said.",you be a lot much than that danny say
243,He took Dicks hand.,he take dicks hand
244,You were my friend.,you be my friend
245,You saved us.,you save us
246,Dick ignored this .,dick ignore this
247,. . or seemed to.,or seem to
248,My gramma also had the shiningdo you remember me telling you that?,my gramma also have the shiningdo you remember me tell you that
249,Yeah.,yes
250,You said you and her could have long conversations without even opening your mouths.,you say you and her can have long conversation without even open your mouth
251,Thats right.,that be right
252,She taught me.,she teach me
253,"And it was her great-gramma that taught her, way back in the slave days.",and it be her great gramma that teach her way back in the slave day
254,"Someday, Danny, it will be your turn to be the teacher.",someday danny it will be your turn to be the teacher
255,The pupil will come.,the pupil will come
256,"If Mrs. Massey doesnt get me first, Danny said morosely.",if mrs massey doe not get me ﻿1 danny say morosely
257,They came to a bench.,they come to a bench
258,Dick sat down.,dick sit down
259,I dont dare go any further; I might not make it back.,i do not dare go any far i may not make it back
260,Sit beside me.,sit beside me
261,I want to tell you a story.,i want to tell you a story
262,"I dont want stories, Danny said.",i do not want story danny say
263,"Shell come back, dont you get it?",she will come back do not you get it
264,Shell come back and come back and come back.,she will come back and come back and come back
265,Shut your mouth and open your ears.,shut your mouth and open your ear
266,Take some instruction.,take some instruction
267,"Then Dick grinned, displaying his gleaming new dentures.",then dick grin display his gleam new denture
268,I think youll get the point.,i think you will get the point
269,"Youre far from stupid, honey.",you be far from stupid honey
270,Dicks mothers motherthe one with the shininglived in Clearwater.,dicks mother motherthe one with the shininglived in clearwater
271,She was the White Gramma.,she be the white gramma
272,"Not because she was Caucasian, of course, but because she was good.",not because she be caucasian of course but because she be good
273,"His fathers father lived in Dunbrie, Mississippi, a rural community not far from Oxford.",his father father live in dunbrie mississippi a rural community not far from oxford
274,His wife had died long before Dick was born.,his wife have die long before dick be bear
275,"For a man of color in that place and time, he was wealthy.",for a man of color in that place and time he be wealthy
276,He owned a funeral parlor.,he own a funeral parlor
277,"Dick and his parents visited four times a year, and young Dick Hallorann hated those visits.",dick and his parent visit four time a year and young dick hallorann hate that visit
278,"He was terrified of Andy Hallorann, and called himonly in his own mind, to speak it aloud would have earned him a smack across the chopsthe Black Grampa.",he be terrify of andy hallorann and call himonly in his own mind to speak it aloud would have earn him a smack across the chopsthe black grampa
279,You know about kiddie-fiddlers?,you know about kiddie fiddler
280,Dick asked Danny.,dick ask danny
281,Guys who want children for sex?,guy who want child for sex
282,"Sort of, Danny said cautiously.",sort of danny say cautiously
283,"Certainly he knew not to talk to strangers, and never to get into a car with one.",certainly he know not to talk to stranger and never to get into a car with one
284,Because they might do stuff to you.,because they may do stuff to you
285,"Well, old Andy was more than a kiddie-fiddler.",good old andy be much than a kiddie fiddler
286,"He was a damn sadist, as well.",he be a damn sadist a good
287,Whats that?,what be that
288,Someone who enjoys giving pain.,someone who enjoy give pain
289,Danny nodded in immediate understanding.,danny nod in immediate understand
290,Like Frankie Listrone at school.,like frankie listrone at school
291,He gives kids Indian burns and Dutch rubs.,he give kid indian burn and dutch rub
292,"If he cant make you cry, he stops.",if he can not make you cry he stop
293,"If he can, he never stops.",if he can he never stop
294,"Thats bad, but this was worse.",that be bad but this be wrong
295,"Dick lapsed into what would have looked like silence to a passerby, but the story went forward in a series of pictures and connecting phrases.",dick lapse into what would have look like silence to a passerby but the story go forward in a series of picture and connect phrase
296,"Danny saw the Black Grampa, a tall man in a suit as black as he was, who wore a special kind of",danny see the black grampa a tall man in a suit a black a he be who wear a special kind of
297,hat on his head.,hat on his head
298,"He saw how there were always little buds of spittle at the corners of his mouth, and how his eyes were red-rimmed, like he was tired or had just gotten over crying.",he see how there be always little bud of spittle at the corner of his mouth and how his eye be red rim like he be tire or have just get over cry
299,"He saw how he would take Dickyounger than Danny was now, probably the same age hed been that winter at the Overlookon his lap.",he see how he would take dickyounger than danny be now probably the same age he would be that winter at the overlookon his lap
300,"If they werent alone, he might only tickle.",if they be not alone he may only tickle
301,"If they were, hed put his hand between Dicks legs and squeeze his balls until Dick thought hed faint with the pain.",if they be he would put his hand between dicks leg and squeeze his ball until dick think he would faint with the pain
302,Do you like that?,do you like that
303,Grampa Andy would pant in his ear.,grampa andy would pant in his ear
304,He smelled of cigarettes and White Horse scotch.,he smell of cigarette and white horse scotch
305,"Coss you do, every boy likes that.",coss you do every boy like that
306,"But even if you dont, you dassnt tell.",but even if you do not you dassnt tell
307,"If you do, Ill hurt you.",if you do ill hurt you
308,Ill burn you.,ill burn you
309,"Holy shit, Danny said.",holy shit danny say
310,Thats gross.,that be gross
311,"There were other things, too, Dick said, but Ill just tell you one.",there be other thing too dick say but ill just tell you one
312,Grampy hired a woman to help out around the house after his wife died.,grampy hire a woman to help out around the house after his wife die
313,She cleaned and cooked.,she clean and cook
314,"At dinnertime, shed slat out everything on the table at once, from salad to dessert, because thats the way ole Black Grampa liked it.",at dinnertime she would slat out everything on the table at once from salad to dessert because that be the way ole black grampa like it
315,Dessert was always cake or puddin.,dessert be always cake or puddin
316,It was put down on a little plate or in a little dish next to your dinnerplate so you could look at it and want it while you plowed through the other muck.,it be put down on a little plate or in a little dish next to your dinnerplate so you can look at it and want it while you plow through the other muck
317,Grampas hard and fast rule was you could look at dessert but you couldnt eat dessert unless you finished every bite of fried meat and boiled greens and mashed potatoes.,grampas hard and fast rule be you can look at dessert but you can not eat dessert unless you finish every bite of fry meat and boil green and mash potato
318,"You even had to clean up the gravy, which was lumpy and didnt have much taste.",you even have to clean up the gravy which be lumpy and do not have much taste
319,"If it wasnt all gone, Black Grampad hand me a hunk of bread and say Sop er up with that, Dickie-Bird, make that plate shine like the dog licked it.",if it be not all go black grampad hand me a hunk of bread and say sop er up with that dickie bird make that plate shine like the dog lick it
320,"Thats what he called me, Dickie-Bird.",that be what he call me dickie bird
321,"Sometimes I couldnt finish no matter what, and then I didnt get the cake or the puddin.",sometimes i can not finish no matt what and then i do not get the cake or the puddin
322,Hed take it and eat it himself.,he would take it and eat it himself
323,"And sometimes when I could finish all my dinner, Id find hed smashed a cigarette butt into my piece of cake or my vanilla puddin.",and sometimes when i can finish all my dinner i would find he would smash a cigarette butt into my piece of cake or my vanilla puddin
324,He could do that because he always sat next to me.,he can do that because he always sit next to me
325,Hed make like it was a big joke.,he would make like it be a big joke
326,"Whoops, missed the ashtray, hed say.",whoop miss the ashtray he would say
327,"My ma and pa never put a stop to it, although they must have known that even if it was a joke, it wasnt a fair one to play on a child.",my ma and pa never put a stop to it although they must have know that even if it be a joke it be not a fair one to play on a child
328,"They just made out like it was a joke, too.",they just make out like it be a joke too
329,"Thats really bad, Danny said.",that be really bad danny say
330,Your folks should have stood up for you.,your folk should have stand up for you
331,My mom does.,my mom doe
332,"My daddy would, too.",my daddy would too
333,They were scairt of him.,they be scairt of him
334,And they were right to be scairt.,and they be right to be scairt
335,"Andy Hallorann was a bad, bad motorcycle.",andy hallorann be a bad bad motorcycle
336,"Hed say, Go on, Dickie, eat around it, that wont poison ya.",he would say go on dickie eat around it that will not poison you
337,"If I took a bite, hed have Nonniethat was his housekeepers namebring me a fresh dessert.",if i take a bite he would have nonniethat be his housekeeper namebring me a fresh dessert
338,"If I wouldnt, it just sat there.",if i would not it just sit there
339,"It got so I could never finish my meal, because my stomach would get all upset.",it get so i can never finish my meal because my stomach would get all upset
340,"You should have moved your cake or puddin to the other side of your plate, Danny said.",you should have move your cake or puddin to the other side of your plate danny say
341,"I tried that, sure, I wasnt born foolish.",i try that sure i be not bear foolish
342,"Hed just move it back, saying dessert went on the right.",he would just move it back say dessert go on the right
343,"Dick paused, looking out at the water, where a long white boat was trundling slowly across the dividing line between the sky and the Gulf of Mexico.",dick pause look out at the water where a long white boat be trundle slowly across the divide line between the sky and the gulf of mexico
344,Sometimes when he got me alone he bit me.,sometimes when he get me alone he bite me
345,"And once, when I said Id tell my pa if he didnt leave me alone, he put a cigarette out on my bare foot.",and once when i say i would tell my pa if he do not leave me alone he put a cigarette out on my bare foot
346,"He said, Tell him that, too, and see what good it does you.",he say tell him that too and see what good it doe you
347,"Your daddy knows my ways already and hell never say a word, because he yella and because he wants the money I got in the bank when I die, which I aint fixing to do soon.",your daddy know my way already and hell never say a word because he yella and because he want the money i get in the bank when i die which i be not fix to do soon
348,Danny listened in wide-eyed fascination.,danny listen in wide eye fascination
349,"He had always thought the story of Bluebeard was the scariest of all time, the scariest there ever could be, but this one was worse.",he have always think the story of bluebeard be the scary of all time the scary there ever can be but this one be wrong
350,Because it was true.,because it be true
