,text_raw,text_clean
15,"Essentially, I balanced two quite different, but quite likely, views of the outlook, which I shall label Orthodox and Alternative.",essentially i balance two quite different but quite likely view of the outlook which i shall label orthodox and alternative
16,"Under both stories, private sector demand growth has been reasonably robust and looks, according to surveys and the Banks regional Agents, to continue to be robust for a little while at least.",under both story private sector demand growth have be reasonably robust and look accord to survey and the bank regional agent to continue to be robust for a little while at little
17,"Notwithstanding the US slowdown, world growth weighted for its significance to UK trade has remained solid, due largely to recovery in the euro area.",notwithstanding the us slowdown world growth weight for its significance to uk trade have remain solid due largely to recovery in the euro area
18,Business investment appears to be,business investment appear to be
19,"In the US, Great Moderation is preferred, because low inflation had been achieved in an earlier decade.",in the us great moderation be prefer because low inflation have be achieve in a early decade
20,"Bernanke, B S (2004), The Great Moderation, remarks at the meetings of the Eastern Economic Association, Washington 2004.",bernanke b s the great moderation remark at the meeting of the eastern economic association washington
21,"See Benati L. (2005), The inflation-targeting framework from an historical perspective, Bank of England Quarterly Bulletin, Summer 2005, pp 160  168; and Tucker P M W (2005), Monetary policy, stability and structural change, speech to the Confederation of British Industry, March 2005, Bank of England Quarterly Bulletin, Summer 2005, pp 247-55.",see benati l the inflation target framework from a historical perspective bank of england quarterly bulletin summer pp and tucker p be w monetary policy stability and structural change speech to the confederation of british industry march bank of england quarterly bulletin summer pp
22,"Tucker P M W (2006), Reflections on operating inflation targeting, speech at the Chicago Graduate School of Business, May 2005, Bank of England Quarterly Bulletin Summer 2006, page 217.",tucker p be w reflection on operate inflation target speech at the chicago graduate school of business may bank of england quarterly bulletin summer page
23,"This lecture is being given before publication of the minutes of the Committees December meeting, and so I am not at liberty to discuss my contributions to that meeting.",this lecture be be give before publication of the minute of the committee december meet and so i be not at liberty to discuss my contribution to that meet
24,BIS Review 2/2007,bis review
25,recovering.,recover
26,"And consumption, although in the near term subject to upside risks from the housing market but downside risks from household debt, looks most likely to grow close to its average rate.",and consumption although in the near term subject to upside risk from the house market but downside risk from household debt look much likely to grow close to its average rate
27,"Surveys and anecdotal information point to firms operating close to capacity, but profit margins have been squeezed in recent years, essentially by the rise in energy prices.",survey and anecdotal information point to firm operate close to capacity but profit margin have be squeeze in recent year essentially by the rise in energy price
28,There is some slack in the labour market.,there be some slack in the labour market
29,That is deliberately broad brush; the point is that it is common to both stories.,that be deliberately broad brush the point be that it be common to both story
30,"On the Orthodox Story, in conditions of robust aggregate demand, firms operating close to capacity are likely take opportunities to restore their margins by raising prices, pushing upwards on CPI inflation.",on the orthodox story in condition of robust aggregate demand firm operate close to capacity be likely take opportunity to restore their margin by raise price push upwards on cpi inflation
31,So the Orthodox Story commanded a policy response to prospective inflationary pressures from excess demand.,so the orthodox story command a policy response to prospective inflationary pressure from excess demand
32,"Under the Alternative Story, the outlook for inflation may be quite different due to developments in the labour market, notably from inward migration.",under the alternative story the outlook for inflation may be quite different due to development in the labour market notably from inward migration
33,There might well be more slack in the labour market than allowed for in the Orthodox Story.,there may good be much slack in the labour market than allow for in the orthodox story
34,"And, most potently, if more workers were to be attracted in to the country as aggregate demand expands, the economys productive capacity would expand as well.",and much potently if much worker be to be attract in to the country a aggregate demand expand the economys productive capacity would expand a good
35,"In that case, it would probably be harder for firms to raise prices, although they may still be able to restore margins by bearing down on costs, especially labour costs.",in that case it would probably be hard for firm to raise price although they may still be able to restore margin by bear down on cost especially labour cost
36,(That is in aggregate; we would probably see further increases in skill shortages and in the premium for highly skilled labour in the professions.),that be in aggregate we would probably see far increase in skill shortage and in the premium for highly skilled labour in the profession
37,"On the Alternative Story, the outlook for inflation is highly uncertain  and not necessarily weaker, although that may seem the most obvious implication.",on the alternative story the outlook for inflation be highly uncertain and not necessarily weak although that may seem the much obvious implication
38,"Indeed, under the Alternative Story, there could well be challenges for monetary policy, which in its modern mode operates essentially by using Bank Rate to regulate aggregate demand relative to aggregate supply, exploiting a short-run trade off between growth and inflation so long as inflation expectations are well anchored.",indeed under the alternative story there can good be challenge for monetary policy which in its modern mode operate essentially by use bank rate to regulate aggregate demand relative to aggregate supply exploit a short run trade off between growth and inflation so long a inflation expectation be good anchor
39,"If aggregate supply were to become endogenous in the way I have described, the short-run trade off might well be less pronounced for a while.",if aggregate supply be to become endogenous in the way i have describe the short run trade off may good be little pronounce for a while
40,That would make it harder to judge inflationary pressures from gauging the amount of slack in the economy; and harder for the Bank to achieve our 2% inflation target by broadly steering demand conditions.,that would make it hard to judge inflationary pressure from gauge the amount of slack in the economy and hard for the bank to achieve our inflation target by broadly steer demand condition
41,"In that scenario, it would matter enormously that wage and price setters continued to act on the basis that CPI inflation would remain in line with the 2% target over the medium term.",in that scenario it would matt enormously that wage and price setter continue to act on the basis that cpi inflation would remain in line with the target over the medium term
42,"For me, both the Orthodox and Alternative Stories are plausible.",for me both the orthodox and alternative story be plausible
43,"In that sense, I think the outlook is bimodal  in terms of there being two main stories.",in that sense i think the outlook be bimodal in term of there be two main story
44,"The Orthodox Story, to which I gave most weight in my November vote, required a small tightening.",the orthodox story to which i give much weight in my november vote require a small tighten
45,The implications of the Alternative Story for policy were less clear.,the implication of the alternative story for policy be little clear
46,I concluded that it was essential for the MPC to act in a way that was most likely to keep inflation expectations anchored.,i conclude that it be essential for the mpc to act in a way that be much likely to keep inflation expectation anchor
47,"With headline inflation tangibly above target in the run up to the main, New Year wage bargaining season and with the market clearly expecting that policy would be tightened, a small increase in Bank Rate was, on balance, warranted to avoid any misperception that our reaction function had altered.",with headline inflation tangibly above target in the run up to the main new year wage bargain season and with the market clearly expect that policy would be tighten a small increase in bank rate be on balance warrant to avoid any misperception that our reaction function have alter
48,"Strategically, the significance of this account is in the uncertainty injected by structural change; in this case, from migration.",strategically the significance of this account be in the uncertainty inject by structural change in this case from migration
49,"Of course, there is a host of demand-side uncertainties: about consumption, export growth and so on.",of course there be a host of demand side uncertainty about consumption export growth and so on
50,But they fit comfortably into the MPCs framework of producing a conditional forecast of probability ranges around a central projection.,but they fit comfortably into the mpcs framework of produce a conditional forecast of probability range around a central projection
51,The supply-side uncertainties are something else  much harder to calibrate and potentially going to how we read and act on the economy.,the supply side uncertainty be something else much hard to calibrate and potentially go to how we read and act on the economy
52,Inward migration is just the most obvious reason the monetary transmission mechanism might have altered.,inward migration be just the much obvious reason the monetary transmission mechanism may have alter
53,"In reviewing globalisation more generally, others have described how the short-run relationship between aggregate demand and inflation may be weakened by firms enhanced capacity to switch production between countries, including via outsourcing, in the face of capacity and cost pressures.",in review globalisation much generally other have describe how the short run relationship between aggregate demand and inflation may be weaken by firm enhance capacity to switch production between country include via outsource in the face of capacity and cost pressure
54,"As policy makers discuss these issues it could become a commonplace that, in such an environment, central banks would have no choice but to respond more aggressively whenever inflation deviates from target; that, compared with the past, we would need to make bigger changes in interest rates, since bigger shifts in demand would be needed to bring inflation back to target.",a policy maker discuss this issue it can become a commonplace that in such a environment central bank would have no choice but to respond much aggressively whenever inflation deviate from target that compare with the past we would need to make big change in interest rate since big shift in demand would be need to bring inflation back to target
55,"I should make clear that, as put, I would not go along with this completely.",i should make clear that a put i would not go along with this completely
56,It would all depend on whether medium-term inflation expectations were well anchored.,it would all depend on whether medium term inflation expectation be good anchor
57,"So long as they were, the central bank would have a wider choice than a one-item menu of having, putting it crudely, to generate a material downturn in the short term to contain inflation; or, symmetrically, a boomlet to raise inflation.",so long a they be the central bank would have a wide choice than a one item menu of have putt it crudely to generate a material downturn in the short term to contain inflation or symmetrically a boomlet to raise inflation
58,"Another possible choice might be to tighten (loosen) modestly but for longer, allowing inflation to return to target over a longer",another possible choice may be to tighten loosen modestly but for long allow inflation to return to target over a long
59,BIS Review 2/2007,bis review
60,"horizon; and if the policy maker explained the considerations behind the likely path of policy, price and wage setters might act in a way that helped to bring inflation back to target5.",horizon and if the policy maker explain the consideration behind the likely path of policy price and wage setter may act in a way that help to bring inflation back to target5
61,Acting aggressively without need could endanger the political economy foundations of any central banks authority.,act aggressively without need can endanger the political economy foundation of any central bank authority
62,It has to be a judgment based on the particular circumstances.,it have to be a judgment base on the particular circumstance
63,"In terms of my central theme this evening, this is a world in which monetary regimes truly are better, but in which policy makers are having to face some fresh challenges.",in term of my central theme this even this be a world in which monetary regime truly be well but in which policy maker be have to face some fresh challenge
64,"Asset pricing uncertainties If central bankers see possible interruptions to the Great Stability, there is arguably conflicting evidence as to whether financial markets are giving it insufficient weight or  at the opposite pole  taking stability for granted.",asset price uncertainty if central banker see possible interruption to the great stability there be arguably conflict evidence a to whether financial market be give it insufficient weight or at the opposite pole take stability for grant
65,"In an intriguing paper, Ken Rogoff has shown that output and inflation volatility have declined by considerably more over recent decades than the volatility of returns on a range of financial assets (Table 1).6",in a intrigue paper ken rogoff have show that output and inflation volatility have decline by considerably much over recent decade than the volatility of return on a range of financial asset table
66,"As Rogoff discusses, there could be a number of explanations.",a rogoff discuss there can be a numb of explanation
67,Financial markets might believe that the Great Stability will not last.,financial market may believe that the great stability will not last
68,Or it may be taking them a while to price in lower macroeconomic volatility.,or it may be take them a while to price in low macroeconomic volatility
69,Or the beneficial effects of macroeconomic stability may be being offset by something else.,or the beneficial effect of macroeconomic stability may be be offset by something else
70,"In the third category, Rogoff discusses the possibility that, with the lower level of risk-free rates that have accompanied the Great Stability, a given change in the yield curve now has a bigger proportionate effect on asset prices.",in the 3 category rogoff discuss the possibility that with the low level of risk free rate that have accompany the great stability a give change in the yield curve now have a big proportionate effect on asset price
71,I am not sure this would be my own best bet.,i be not sure this would be my own well bet
72,"Common v. idiosyncratic volatility But first, some facts.",common v idiosyncratic volatility but ﻿1 some fact
73,"In the case of equity markets, we need to separate the dominant common (or macro) component of index returns from that attributable to variability in the firm-specific (or idiosyncratic) component.",in the case of equity market we need to separate the dominant common or macro component of index return from that attributable to variability in the firm specific or idiosyncratic component
74,"Comparing the period from 1980 to 1992 with that since 1992, when inflation targeting was introduced in the UK, the common component  proxied by the average correlation between returns on pairs of equity index components  has fallen by around 25%7 (Chart 1).",compare the period from to with that since when inflation target be introduce in the uk the common component proxied by the average correlation between return on pair of equity index component have fall by around chart
75,"Forward-looking measures, derived from option prices, imply that these pairwise correlations are not expected to fall much further.",forward look measure derive from option price imply that this pairwise correlation be not expect to fall much far
76,"All told, this seems consistent with some beneficial effect on asset volatility from the Great Stability, but with Rogoffs puzzle intact.",all tell this seem consistent with some beneficial effect on asset volatility from the great stability but with rogoffs puzzle intact
77,"Possible explanations: risk premia Another vantage point can be gained from decomposing changes in the level of the equity market into changes in (estimates of) the risk-free rate, projected earnings growth, and the equity risk premium8.",possible explanation risk premia another vantage point can be gain from decompose change in the level of the equity market into change in estimate of the risk free rate project earnings growth and the equity risk premium8
78,"For both the FTSE100 and the S&P, this suggests that the decline in real rates has been an important driver of the rise in the equity market since the early 1990s, but that the market is not materially more sensitive to changes in real rates now than it was on average over the past 15-20 years (Chart 2).",for both the ftse100 and the s p this suggest that the decline in real rate have be a important driver of the rise in the equity market since the early 1990s but that the market be not materially much sensitive to change in real rate now than it be on average over the past year chart
79,"This may be because, as part of better monetary policy regimes, risk-free real rates have been slightly less",this may be because a part of well monetary policy regime risk free real rate have be slightly little
80,"See Woodford, M., 2003, Interest and Prices: Foundations of a Theory of Monetary Policy, Princeton University Press, Chapter 7; Tucker P M W (2006), Reflections on operating inflation targeting, speech at the Chicago Graduate School of Business, May 2005, Bank of England Quarterly Bulletin Summer 2006, page 217.",see woodford be interest and price foundation of a theory of monetary policy princeton university press chapter tucker p be w reflection on operate inflation target speech at the chicago graduate school of business may bank of england quarterly bulletin summer page
81,"Rogoff, K. (2006), 'Impact of Globalization on Monetary Policy, paper prepared for a symposium on 'The New Economic Geography: Effects and Policy Implications', Jackson Hole Wyoming August 2006.",rogoff k impact of globalization on monetary policy paper prepare for a symposium on the new economic geography effect and policy implication jackson hole wyoming august
82,"As for the volatility in individual-firm equity returns, some extreme episodes aside (for example, the 1987 Crash), the firmspecific component inevitably dominates.",a for the volatility in individual firm equity return some extreme episode aside for example the crash the firmspecific component inevitably dominate
83,"For the UK market, the common component seems to have fallen slightly, on average, since 1992.",for the uk market the common component seem to have fall slightly on average since
84,"The idiosyncratic component rose during the second half of the 1990s, but then fell back.",the idiosyncratic component rise during the 2 half of the 1990s but then fall back
85,"On the face of it, that would seem to square with the dotcom/telecom boom and bust.",on the face of it that would seem to square with the dotcom telecom boom and bust
86,"At least for the UK market, it does not obviously lend support to the suggestion in some earlier papers that there may have been an underlying increase in idiosyncratic volatility.",at little for the uk market it doe not obviously lend support to the suggestion in some early paper that there may have be a underlie increase in idiosyncratic volatility
87,"For example, see Campbell J, M Lettau, B G Malkiel and Y Xu (2001), Have individual stocks become more volatile?",for example see campbell j be lettau b g malkiel and y xu have individual stock become much volatile
88,"An empirical exploration of idiosynchratic risk, Journal of Finance, vol 56, no.",a empirical exploration of idiosynchratic risk journal of finance vol no
89,"1 pp 1-43, which covered the period from 1962 to 1996 for the US market.",pp which cover the period from to for the us market
90,Using a Dividend Discount Model.,use a dividend discount model
91,"Further information on the Dividend Discount Model can be found in Panigirtzoglou N. and R. Scammell (2002), Analysts earnings forecasts and equity valuations, Bank of England Quarterly Bulletin, Spring 2002, pp 59-6.",far information on the dividend discount model can be find in panigirtzoglou n and r scammell analyst earnings forecast and equity valuation bank of england quarterly bulletin spring pp
92,BIS Review 2/2007,bis review
93,volatile than in the past.,volatile than in the past
94,Another candidate explanation is related to the possibility that the other component of the discount rate  the equity risk premium  may have risen since the late 1990s.,another candidate explanation be relate to the possibility that the other component of the discount rate the equity risk premium may have rise since the late 1990s
95,"If, as a result, the overall discount rate were broadly unchanged, a given shift in the default-free curve would not necessarily have a greater proportionate effect on equity prices than in past decades.",if a a result the overall discount rate be broadly unchanged a give shift in the default free curve would not necessarily have a great proportionate effect on equity price than in past decade
96,"Indeed, a bigger question would seem to be how to square the possibility of a rise in the equity risk premium with apparent falls, since the turn of the century, in term premia on default-free government bond yields and in credit risk premia across a wide range of assets.",indeed a big question would seem to be how to square the possibility of a rise in the equity risk premium with apparent fall since the turn of the century in term premia on default free government bond yield and in credit risk premia across a wide range of asset
97,"It must be cautioned that the true equity risk premium is unobservable, and so estimates may well be wide of the mark.",it must be caution that the true equity risk premium be unobservable and so estimate may good be wide of the mark
98,"But there is a possible story, related to changes in the global distribution and management of savings.",but there be a possible story relate to change in the global distribution and management of saving
99,"The managers of the now massive official foreign exchange reserves in Asia have a clear preference for fixed-income securities, both absolutely and relative to say the US household sector.",the manager of the now massive official foreign exchange reserve in asia have a clear preference for fix income security both absolutely and relative to say the us household sector
100,"And in the West, defined-benefit pension fund trustees and managers have been placing greater weight on matching the duration of their quasi-fixed income liabilities with holdings of bonds.",and in the west define benefit pension fund trustee and manager have be place great weight on match the duration of their quasi fix income liability with holding of bond
101,"In both cases, there may have been a de facto shift in global demand from equities to fixed-income securities of various kinds.",in both case there may have be a de facto shift in global demand from equity to fix income security of various kind
102,That would tend to alter relative risk premia9.,that would tend to alter relative risk premia9
103,"All told, this seems to reduce the candidate explanations for Rogoffs puzzle.",all tell this seem to reduce the candidate explanation for rogoffs puzzle
104,"For equities, fluctuations in equity risk premia may have been a factor, driven by the dotcom/telecom fad and shifts in global investor preferences.",for equity fluctuation in equity risk premia may have be a factor drive by the dotcom telecom fad and shift in global investor preference
105,"For financial assets more generally, perhaps the best provisional view is that volatility in asset returns may have been elevated for a while by the effect on prices of the reductions in default-free rates, term premia and credit-risk premia associated with the Great Stability.",for financial asset much generally perhaps the well provisional view be that volatility in asset return may have be elevate for a while by the effect on price of the reduction in default free rate term premia and credit risk premia associate with the great stability
106,"As well as adding to volatility temporarily, that will also have raised ex post returns, in which case it would be important that market participants did not act on the basis that they were easily sustainable.",a good a add to volatility temporarily that will also have raise ex post return in which case it would be important that market participant do not act on the basis that they be easily sustainable
107,"Forward-looking uncertainty This is where my own second puzzle kicks in: whilst we can busy ourselves trying to identify why realised asset price volatility has not fallen more over the past decade, central bankers seem to expend quite a lot more energy worrying about the low level of future volatility implied by options on a range of financial assets.",forward look uncertainty this be where my own 2 puzzle kick in whilst we can busy ourselves try to identify why realise asset price volatility have not fall much over the past decade central banker seem to expend quite a lot much energy worry about the low level of future volatility imply by option on a range of financial asset
108,"So, on the one hand, members of my community variously enumerate risks from low risk premia and the Search for Yield; global imbalances; energy prices; household balance sheets and house prices in a number of countries; releveraging of the corporate sector via Leveraged Buy Outs; flatter Phillips Curves; and so on10.",so on the one hand member of my community variously enumerate risk from low risk premia and the search for yield global imbalance energy price household balance sheet and house price in a numb of country releveraging of the corporate sector via leverage buy out flat phillips curve and so on10
109,"On the other hand, implied volatilities derived from options, with a range of expiry dates, on long-term yields, equities, and exchange rates are all well below levels around the turn of the century (Chart 3).",on the other hand imply volatility derive from option with a range of expiry date on long term yield equity and exchange rate be all good below level around the turn of the century chart
110,"And in recent months, at least for short expiry options, they have dipped below the averages for the first part of the 1990s.",and in recent month at little for short expiry option they have dip below the average for the ﻿1 part of the 1990s
111,But implied volatilities may not be the best measure of the markets forward-looking assessment of risks.,but imply volatility may not be the well measure of the market forward look assessment of risk
112,"They represent one standard deviation (sd) in the markets underlying probability distribution, whereas arguably central bankers are worrying about greater-than-one-standard deviation events.",they represent one standard deviation sd in the market underlie probability distribution whereas arguably central banker be worry about great than one standard deviation event
113,"The markets assessment of such risks can perhaps be gauged by looking at how much of the current option-implied distributions lie beyond one sd compared with option markets in the past, and with historical outturns.",the market assessment of such risk can perhaps be gauge by look at how much of the current option imply distribution lie beyond one sd compare with option market in the past and with historical outturns
114,"For bonds and equities, a little bit more of the probability mass implied by options11 is currently in the lower tail (beyond one standard deviation) than is the case over fairly long-runs of historical outturns12 (Table 2).",for bond and equity a little bite much of the probability mass imply by options11 be currently in the low tail beyond one standard deviation than be the case over fairly long run of historical outturns12 table
115,"But for equities, bonds, and dollar exchange rates, the lower probability mass is pretty well in line with the average tail implied by options markets in the past (Charts 4 - 5).",but for equity bond and dollar exchange rate the low probability mass be pretty good in line with the average tail imply by option market in the past chart
116,That does not suggest much sensitivity to the various risks preoccupying the official sector.,that doe not suggest much sensitivity to the various risk preoccupy the official sector
117,"This is a different point from that, advocated for example by Chairman Bernanke, explaining a fall in long-maturity risk-free rates in terms of an ex ante imbalance of global savings and investment.",this be a different point from that advocate for example by chairman bernanke explain a fall in long maturity risk free rate in term of a ex ante imbalance of global saving and investment
118,"The two explanations are not mutually exclusive, as the observed fall in yields on indexed government bonds could reflect a combination of a fall in the risk-free rate and falls in term premia.",the two explanation be not mutually exclusive a the observe fall in yield on index government bond can reflect a combination of a fall in the risk free rate and fall in term premia
119,"For example see Bank of England Financial Stability Report, Overview, July 2006, pp 5-13 and Bank of England Inflation Report, November 2006, Chapter 5.",for example see bank of england financial stability report overview july pp and bank of england inflation report november chapter
120,Using three-month expiry options.,use three month expiry option
121,Since the 1930s for equities; 1960s for bonds; and 1970s for exchange rates.,since the 1930s for equity 1960s for bond and 1970s for exchange rate
122,BIS Review 2/2007,bis review
123,"Market contacts offer various explanations for this  some of them, I should make clear, sceptically.",market contact offer various explanation for this some of them i should make clear sceptically
124,One  and here bear in mind my earlier remarks  is that not much really nasty will happen given the collective wisdom of the worlds monetary authorities.,one and here bear in mind my early remark be that not much really nasty will happen give the collective wisdom of the world monetary authority
125,"Another is that, in an environment where investors are chasing yield, collecting the premium income from writing options has become a prevalent way of sustaining returns in the hope that nothing too bad happens; and that if it does, todays liquid capital markets will contain the volatility anyway.",another be that in a environment where investor be chase yield collect the premium income from write option have become a prevalent way of sustain return in the hope that nothing too bad happen and that if it doe today liquid capital market will contain the volatility anyway
126,"In other words, they base their explanation on what has been going in the financial system.",in other word they base their explanation on what have be go in the financial system
127,"Financial system uncertainties Big, perhaps fundamental, changes have been underway in banking and capital markets for a few years now, with implications for how we gauge money and credit conditions, and assess the resilience of the financial system as a whole.",financial system uncertainty big perhaps fundamental change have be underway in bank and capital market for a few year now with implication for how we gauge money and credit condition and assess the resilience of the financial system a a whole
128,"Discussions typically jump to the second, financial stability issue.",discussion typically jump to the 2 financial stability issue
129,But I want to look first at some monetary indicators in the light of these structural changes.,but i want to look ﻿1 at some monetary indicator in the light of this structural change
130,"Broad money growth As has recently attracted a good deal of attention, UK broad money is up around 15% on a year ago, and more than 25% since the beginning of 2005  much more than elsewhere in the G7 (Chart 6).",broad money growth a have recently attract a good deal of attention uk broad money be up around on a year ago and much than since the begin of much much than elsewhere in the g7 chart
131,"Of this increase, almost half  or around 140bn  is accounted for by the money holdings of so-called Other Financial Corporations13.",of this increase almost half or around 140bn be account for by the money holding of so call other financial corporations13
132,"Central bankers have to ask whether that represents a threat to inflation and stability or, rather, a shift in the demand for money that is a symptom of structural change in the financial system.",central banker have to ask whether that represent a threat to inflation and stability or rather a shift in the demand for money that be a symptom of structural change in the financial system
133,There is relatively little research on the macroeconomic significance of OFC money.14,there be relatively little research on the macroeconomic significance of ofc money
134,"The central question is typically seen as whether institutional investors, such as pension funds and life insurance companies, are holding an unusually large amount of money in their asset portfolios, in which case any excess might be expected sooner or later to flow into financial markets, pushing up asset values, which in turn would tend to boost aggregate demand and so add to inflationary pressures.",the central question be typically see a whether institutional investor such a pension fund and life insurance company be hold a unusually large amount of money in their asset portfolio in which case any excess may be expect soon or late to flow into financial market push up asset value which in turn would tend to boost aggregate demand and so add to inflationary pressure
135,"Well, since 2003, institutional investor M4 has accounted for less than a fifth of the near doubling in total OFC money holdings.",good since institutional investor m4 have account for little than a 5 of the near double in total ofc money holding
136,And the share of money in their asset portfolios has remained in a 3-5% range (Chart 7).,and the share of money in their asset portfolio have remain in a range chart
137,"Moreover, some contacts have suggested that with pension funds and life companies making greater use of derivatives to manufacture long-duration assets, some cash is now held to manage collateral calls or to generate a LIBOR-based stream of payments.",moreover some contact have suggest that with pension fund and life company make great use of derivative to manufacture long duration asset some cash be now hold to manage collateral call or to generate a libor base stream of payment
138,Such money holdings would not be readily available to invest in financial assets.,such money holding would not be readily available to invest in financial asset
139,"Over the past year, the largest contributions to OFC money growth have, in fact, come from two other groups (Chart 8): securities dealers and other (8pp)15; and what the statisticians label Other Financial Intermediaries (contributing a whopping 17 pp).",over the past year the large contribution to ofc money growth have in fact come from two other group chart security dealer and other 8pp and what the statistician label other financial intermediary contribute a whopping pp
140,I would hazard a guess that a significant portion of the money holdings of securities dealers stems from their so-called matched repo books.,i would hazard a guess that a significant portion of the money holding of security dealer stem from their so call match repo book
141,"Although technically these entail secured deposits with banks, they are not money holdings that get spent (on assets or goods), and are matched pretty well by secured (repo) loans to other parts of the financial system.",although technically this entail secure deposit with bank they be not money holding that get spend on asset or good and be match pretty good by secure repo loan to other part of the financial system
142,"The OFI category is somewhat amorphous, including for example both private equity funds and Special Purpose Vehicles.",the ofi category be somewhat amorphous include for example both private equity fund and special purpose vehicle
143,"Collectively, their holdings of bank deposits have been growing at an annual rate of over 40% for the past two years.",collectively their holding of bank deposit have be grow at a annual rate of over for the past two year
144,"It is extremely difficult to judge the macroeconomic significance of this, not least because no breakdown is available of the money holdings of different types of OFI.",it be extremely difficult to judge the macroeconomic significance of this not little because no breakdown be available of the money holding of different type of ofi
145,"On the one hand, it may be uninvested cash, reflecting for example the wave of fund raising by the private equity industry.",on the one hand it may be uninvested cash reflect for example the wave of fund raise by the private equity industry
146,"That is most definitely cash to be invested in the equity market, but such fund raisings are highly publicised and conceivably may already have been discounted in",that be much definitely cash to be invest in the equity market but such fund raisings be highly publicise and conceivably may already have be discount in
147,Other in the sense of not being a member of the monetary sector (commercial banks and building societies).,other in the sense of not be a member of the monetary sector commercial bank and build society
148,"Chrystal K A and P Mizen (2001), Other financial corporations: Cinderella or ugly sister of empirical monetary economics, Bank of England Working Paper, No.",chrystal k a and p mizen other financial corporation cinderella or ugly sister of empirical monetary economics bank of england work paper no
